"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.512757361E1,-2.753999901E1,2.597999954E1,-6.318000031E1,7.365544352E1
2.513757360E1,-2.850000000E1,2.543999863E1,-6.281999969E1,7.352411776E1
2.514757360E1,-2.861999893E1,2.531999969E1,-6.287999725E1,7.358057337E1
2.515757361E1,-2.879999924E1,2.489999962E1,-6.263999939E1,7.330224731E1
2.516757360E1,-2.921999931E1,2.460000038E1,-6.281999969E1,7.352088642E1
2.517757361E1,-2.903999901E1,2.513999939E1,-6.347999954E1,7.419603395E1
2.518757447E1,-2.927999878E1,2.501999855E1,-6.300000000E1,7.383981755E1
2.519757447E1,-2.969999886E1,2.489999962E1,-6.305999756E1,7.401799244E1
2.520757450E1,-2.921999931E1,2.519999886E1,-6.269999695E1,7.362158596E1
2.521757450E1,-2.885999870E1,2.537999916E1,-6.234000015E1,7.323468783E1
2.522757450E1,-2.892000008E1,2.495999908E1,-6.221999741E1,7.301161576E1
2.523757450E1,-2.861999893E1,2.501999855E1,-6.239999771E1,7.306753301E1
2.524757450E1,-2.934000015E1,2.447999954E1,-6.293999863E1,7.363117148E1
2.525757450E1,-2.951999855E1,2.429999924E1,-6.329999924E1,7.395140418E1
2.526757450E1,-2.915999985E1,2.484000015E1,-6.353999710E1,7.419341231E1
2.527757450E1,-2.963999939E1,2.418000031E1,-6.335999680E1,7.401142596E1
2.528757364E1,-2.885999870E1,2.501999855E1,-6.300000000E1,7.367428217E1
2.529757367E1,-2.879999924E1,2.501999855E1,-6.257999802E1,7.329185791E1
2.530757364E1,-2.909999847E1,2.489999962E1,-6.227999878E1,7.311373428E1
2.531757364E1,-2.826000023E1,2.573999977E1,-6.227999878E1,7.307512196E1
2.532757364E1,-2.873999977E1,2.513999939E1,-6.197999954E1,7.279785367E1
2.533757364E1,-2.868000031E1,2.489999962E1,-6.035999680E1,7.131536729E1
2.534757360E1,-2.813999939E1,2.526000023E1,-5.921999741E1,7.026332806E1
2.535757380E1,-2.892000008E1,2.460000038E1,-5.934000015E1,7.044687389E1
2.536757380E1,-2.789999962E1,2.543999863E1,-6.023999786E1,7.109473153E1
2.537757380E1,-2.801999855E1,2.555999947E1,-6.203999710E1,7.271447677E1
2.538757464E1,-2.819999886E1,2.568000031E1,-6.329999924E1,7.390258625E1
2.539757464E1,-2.813999939E1,2.603999901E1,-6.311999893E1,7.385171209E1
2.540757467E1,-2.909999847E1,2.519999886E1,-6.287999725E1,7.372749764E1
2.541757467E1,-2.855999947E1,2.555999947E1,-6.155999756E1,7.251634603E1
2.542757467E1,-2.897999954E1,2.465999985E1,-6.011999893E1,7.115033547E1
2.543757467E1,-2.892000008E1,2.484000015E1,-6.077999878E1,7.174677877E1
2.544757467E1,-2.915999985E1,2.453999901E1,-6.005999756E1,7.113171198E1
2.545757467E1,-2.993999863E1,2.411999893E1,-5.981999969E1,7.110984622E1
2.546757467E1,-2.969999886E1,2.460000038E1,-6.143999863E1,7.254049477E1
2.547757467E1,-2.969999886E1,2.435999870E1,-6.084000015E1,7.195140782E1
2.548757377E1,-2.934000015E1,2.442000008E1,-6.173999786E1,7.258787329E1
2.549757377E1,-2.903999901E1,2.447999954E1,-6.263999939E1,7.325545334E1
2.550757377E1,-2.921999931E1,2.418000031E1,-6.119999695E1,7.199944723E1
2.551757377E1,-2.892000008E1,2.429999924E1,-6.065999985E1,7.145972256E1
2.552757377E1,-2.915999985E1,2.447999954E1,-6.011999893E1,7.116171892E1
2.553757377E1,-2.873999977E1,2.519999886E1,-6.119999695E1,7.215585323E1
2.554757380E1,-2.868000031E1,2.555999947E1,-6.234000015E1,7.322657721E1
2.555757380E1,-2.915999985E1,2.543999863E1,-6.287999725E1,7.383355048E1
2.556757380E1,-2.892000008E1,2.568000031E1,-6.365999985E1,7.448774665E1
2.557757380E1,-2.885999870E1,2.513999939E1,-6.323999786E1,7.392033837E1
2.558757467E1,-2.879999924E1,2.513999939E1,-6.318000031E1,7.384559543E1
2.559757463E1,-2.861999893E1,2.519999886E1,-6.347999954E1,7.405305276E1
2.560757463E1,-2.831999969E1,2.519999886E1,-6.269999695E1,7.326903809E1
2.561757463E1,-2.873999977E1,2.477999878E1,-6.239999771E1,7.303283947E1
2.562757463E1,-2.909999847E1,2.429999924E1,-6.252000046E1,7.311668983E1
2.563757463E1,-2.909999847E1,2.447999954E1,-6.209999847E1,7.281819896E1
2.564757463E1,-2.939999962E1,2.447999954E1,-6.245999908E1,7.324535371E1
2.565757463E1,-2.921999931E1,2.495999908E1,-6.089999771E1,7.201124659E1
2.566757463E1,-2.892000008E1,2.495999908E1,-5.957999802E1,7.077530729E1
2.567757463E1,-2.879999924E1,2.501999855E1,-6.047999954E1,7.150713690E1
2.568757377E1,-2.868000031E1,2.484000015E1,-6.035999680E1,7.129444044E1
2.569757377E1,-2.897999954E1,2.501999855E1,-6.203999710E1,7.290268816E1
2.570757373E1,-2.897999954E1,2.526000023E1,-6.377999878E1,7.447010292E1
2.571757373E1,-2.892000008E1,2.531999969E1,-6.281999969E1,7.364659633E1
2.572757373E1,-2.951999855E1,2.453999901E1,-6.287999725E1,7.367181225E1
2.573757373E1,-2.945999908E1,2.418000031E1,-6.245999908E1,7.316977140E1
2.574757373E1,-2.903999901E1,2.477999878E1,-6.209999847E1,7.289567677E1
2.575757373E1,-2.934000015E1,2.423999977E1,-6.215999985E1,7.288538111E1
2.576757373E1,-2.837999916E1,2.526000023E1,-6.179999924E1,7.254468878E1
2.577757373E1,-2.868000031E1,2.471999931E1,-6.185999680E1,7.252778769E1
2.578757463E1,-2.915999985E1,2.429999924E1,-6.252000046E1,7.314059072E1
2.579757467E1,-2.855999947E1,2.484000015E1,-6.252000046E1,7.308522172E1
2.580757466E1,-2.945999908E1,2.393999863E1,-6.252000046E1,7.314209142E1
2.581757467E1,-2.951999855E1,2.411999893E1,-6.281999969E1,7.348167816E1
2.582757466E1,-2.957999992E1,2.418000031E1,-6.234000015E1,7.311582886E1
2.583757466E1,-3.023999977E1,2.339999962E1,-6.263999939E1,7.338792198E1
2.584757463E1,-2.969999886E1,2.405999947E1,-6.323999786E1,7.389364544E1
2.585757463E1,-2.934000015E1,2.435999870E1,-6.215999985E1,7.292537780E1
2.586757463E1,-2.909999847E1,2.387999916E1,-6.084000015E1,7.154418138E1
2.587757463E1,-2.957999992E1,2.363999939E1,-6.065999985E1,7.150847186E1
2.588757376E1,-3.005999947E1,2.315999985E1,-6.059999847E1,7.150069214E1
2.589757376E1,-2.981999969E1,2.339999962E1,-6.173999786E1,7.244735813E1
2.590757376E1,-2.987999916E1,2.387999916E1,-6.293999863E1,7.365128741E1
2.591757376E1,-2.879999924E1,2.484000015E1,-6.252000046E1,7.317934149E1
2.592757376E1,-2.843999863E1,2.526000023E1,-6.197999954E1,7.272153379E1
2.593757376E1,-2.885999870E1,2.477999878E1,-6.125999832E1,7.210918984E1
2.594757376E1,-2.873999977E1,2.513999939E1,-6.168000031E1,7.254260537E1
2.595757376E1,-2.927999878E1,2.447999954E1,-6.185999680E1,7.268595401E1
2.596757376E1,-2.915999985E1,2.447999954E1,-6.252000046E1,7.320059034E1
2.597757376E1,-2.934000015E1,2.442000008E1,-6.269999695E1,7.340614164E1
2.598757463E1,-2.921999931E1,2.411999893E1,-6.197999954E1,7.264367179E1
2.599757463E1,-2.885999870E1,2.477999878E1,-6.215999985E1,7.287532810E1
2.600757466E1,-2.934000015E1,2.429999924E1,-6.155999756E1,7.239446713E1
2.601757466E1,-2.873999977E1,2.484000015E1,-6.221999741E1,7.289952861E1
2.602757466E1,-2.879999924E1,2.465999985E1,-6.234000015E1,7.296458845E1
2.603757466E1,-2.897999954E1,2.465999985E1,-6.245999908E1,7.313827624E1
2.604757470E1,-2.843999863E1,2.537999916E1,-6.353999710E1,7.409662010E1
2.605757470E1,-2.879999924E1,2.495999908E1,-6.329999924E1,7.388728858E1
2.606757470E1,-2.892000008E1,2.495999908E1,-6.347999954E1,7.408831420E1
2.607757470E1,-2.868000031E1,2.507999992E1,-6.329999924E1,7.388124740E1
2.608757386E1,-2.892000008E1,2.471999931E1,-6.221999741E1,7.292991737E1
2.609757383E1,-2.855999947E1,2.526000023E1,-5.981999969E1,7.093781463E1
2.610757379E1,-2.850000000E1,2.513999939E1,-5.813999939E1,6.945883024E1
2.611757379E1,-2.915999985E1,2.447999954E1,-5.736000061E1,6.884581061E1
2.612757379E1,-2.927999878E1,2.471999931E1,-5.705999756E1,6.873310713E1
2.613757379E1,-2.921999931E1,2.477999878E1,-5.759999847E1,6.917815062E1
2.614757379E1,-2.909999847E1,2.519999886E1,-5.729999924E1,6.902999179E1
2.615757379E1,-2.873999977E1,2.531999969E1,-5.736000061E1,6.897289063E1
2.616757379E1,-2.843999863E1,2.501999855E1,-5.736000061E1,6.873866102E1
2.617757379E1,-2.879999924E1,2.442000008E1,-5.729999924E1,6.862263673E1
2.618757466E1,-2.915999985E1,2.423999977E1,-5.753999710E1,6.891106186E1
2.619757466E1,-2.903999901E1,2.447999954E1,-5.825999832E1,6.954724527E1
2.620757469E1,-2.934000015E1,2.477999878E1,-5.909999847E1,7.048186836E1
2.621757469E1,-2.868000031E1,2.550000000E1,-5.952000046E1,7.081965032E1
2.622757469E1,-2.826000023E1,2.579999924E1,-5.957999802E1,7.080991270E1
2.623757469E1,-2.819999886E1,2.585999870E1,-5.921999741E1,7.050523074E1
2.624757469E1,-2.771999931E1,2.609999847E1,-5.802000046E1,6.939689284E1
2.625757469E1,-2.831999969E1,2.489999962E1,-5.693999863E1,6.829491787E1
2.626757469E1,-2.855999947E1,2.484000015E1,-5.831999969E1,6.952640895E1
2.627757469E1,-2.903999901E1,2.418000031E1,-5.759999847E1,6.888943157E1
2.628757386E1,-2.957999992E1,2.357999992E1,-5.879999924E1,6.991732762E1
2.629757389E1,-2.892000008E1,2.477999878E1,-6.155999756E1,7.238817613E1
2.630757386E1,-2.861999893E1,2.465999985E1,-6.125999832E1,7.197226775E1
2.631757386E1,-2.801999855E1,2.555999947E1,-6.227999878E1,7.291935367E1
2.632757386E1,-2.742000008E1,2.609999847E1,-6.155999756E1,7.226824769E1
2.633757386E1,-2.784000015E1,2.531999969E1,-6.089999771E1,7.158894967E1
2.634757382E1,-2.784000015E1,2.543999863E1,-6.161999893E1,7.224460815E1
2.635757382E1,-2.843999863E1,2.460000038E1,-6.173999786E1,7.228983938E1
2.636757382E1,-2.861999893E1,2.453999901E1,-6.287999725E1,7.331582329E1
2.637757382E1,-2.934000015E1,2.465999985E1,-6.384000015E1,7.446137805E1
2.638757466E1,-3.005999947E1,2.447999954E1,-6.426000214E1,7.504813002E1
2.639757466E1,-2.969999886E1,2.484000015E1,-6.426000214E1,7.502308587E1
2.640757469E1,-2.969999886E1,2.489999962E1,-6.371999741E1,7.458108327E1
2.641757469E1,-2.934000015E1,2.453999901E1,-6.234000015E1,7.313906466E1
2.642757469E1,-2.915999985E1,2.442000008E1,-6.215999985E1,7.287322949E1
2.643757469E1,-2.921999931E1,2.435999870E1,-6.215999985E1,7.287718078E1
2.644757469E1,-2.969999886E1,2.376000023E1,-6.239999771E1,7.307795329E1
2.645757469E1,-2.945999908E1,2.418000031E1,-6.300000000E1,7.363127026E1
2.646757469E1,-2.945999908E1,2.423999977E1,-6.305999756E1,7.370232308E1
2.647757469E1,-2.969999886E1,2.405999947E1,-6.341999817E1,7.404775266E1
2.648757386E1,-2.885999870E1,2.477999878E1,-6.341999817E1,7.395298528E1
2.649757386E1,-2.861999893E1,2.537999916E1,-6.335999680E1,7.401174157E1
2.650757382E1,-2.826000023E1,2.573999977E1,-6.300000000E1,7.368972249E1
2.651757382E1,-2.765999985E1,2.627999878E1,-6.257999802E1,7.329372469E1
2.652757382E1,-2.807999992E1,2.603999901E1,-6.257999802E1,7.336773198E1
2.653757382E1,-2.837999916E1,2.585999870E1,-6.318000031E1,7.393156514E1
2.654757386E1,-2.843999863E1,2.579999924E1,-6.347999954E1,7.419018685E1
2.655757386E1,-2.868000031E1,2.537999916E1,-6.365999985E1,7.429187274E1
2.656757386E1,-2.879999924E1,2.526000023E1,-6.323999786E1,7.393784483E1
2.657757386E1,-2.921999931E1,2.465999985E1,-6.252000046E1,7.328488527E1
2.658757469E1,-2.939999962E1,2.465999985E1,-6.215999985E1,7.305026455E1
2.659757465E1,-2.934000015E1,2.501999855E1,-6.227999878E1,7.325048931E1
2.660757465E1,-2.939999962E1,2.460000038E1,-6.239999771E1,7.323441616E1
2.661757465E1,-2.868000031E1,2.526000023E1,-6.281999969E1,7.353205009E1
2.662757465E1,-2.879999924E1,2.484000015E1,-6.263999939E1,7.328188785E1
2.663757465E1,-2.850000000E1,2.489999962E1,-6.227999878E1,7.287700755E1
2.664757465E1,-2.801999855E1,2.555999947E1,-6.239999771E1,7.302187074E1
2.665757465E1,-2.795999908E1,2.568000031E1,-6.287999725E1,7.345146710E1
2.666757465E1,-2.765999985E1,2.592000008E1,-6.257999802E1,7.316541633E1
2.667757435E1,-2.819999886E1,2.543999863E1,-6.281999969E1,7.340834985E1
2.668757349E1,-2.885999870E1,2.471999931E1,-6.245999908E1,7.311107561E1
2.669757349E1,-2.915999985E1,2.460000038E1,-6.185999680E1,7.267822792E1
2.670757345E1,-3.000000000E1,2.400000000E1,-6.203999710E1,7.297233202E1
2.671757345E1,-2.969999886E1,2.453999901E1,-6.203999710E1,7.302919090E1
2.672757305E1,-2.909999847E1,2.526000023E1,-6.191999817E1,7.293122580E1
2.673757305E1,-2.921999931E1,2.519999886E1,-6.150000000E1,7.260232987E1
2.674757305E1,-2.861999893E1,2.555999947E1,-6.179999924E1,7.274378198E1
2.675757305E1,-2.861999893E1,2.555999947E1,-6.168000031E1,7.264186361E1
2.676757305E1,-2.885999870E1,2.519999886E1,-6.191999817E1,7.281500972E1
2.677757305E1,-2.915999985E1,2.484000015E1,-6.203999710E1,7.291290996E1
2.678757389E1,-2.951999855E1,2.423999977E1,-6.168000031E1,7.254950269E1
2.679757392E1,-3.000000000E1,2.376000023E1,-6.131999969E1,7.228194777E1
2.680757395E1,-2.993999863E1,2.393999863E1,-6.119999695E1,7.221472619E1
2.681757395E1,-2.927999878E1,2.405999947E1,-6.107999802E1,7.188162533E1
2.682757395E1,-2.903999901E1,2.453999901E1,-6.161999893E1,7.240550643E1
2.683757395E1,-2.850000000E1,2.507999992E1,-6.173999786E1,7.247816038E1
2.684757392E1,-2.903999901E1,2.447999954E1,-6.227999878E1,7.294785924E1
2.685757392E1,-2.897999954E1,2.477999878E1,-6.281999969E1,7.348633257E1
2.686757392E1,-2.868000031E1,2.495999908E1,-6.245999908E1,7.312178511E1
2.687757392E1,-2.939999962E1,2.429999924E1,-6.245999908E1,7.318539080E1
2.688757305E1,-2.855999947E1,2.411999893E1,-6.029999924E1,7.094743002E1
2.689757305E1,-2.831999969E1,2.418000031E1,-5.819999695E1,6.909366427E1
2.690757305E1,-2.837999916E1,2.393999863E1,-5.723999786E1,6.822730569E1
2.691757305E1,-2.759999847E1,2.435999870E1,-5.736000061E1,6.815672471E1
2.692757305E1,-2.801999855E1,2.495999908E1,-5.952000046E1,7.036158275E1
2.693757305E1,-2.826000023E1,2.495999908E1,-6.011999893E1,7.096508606E1
2.694757305E1,-2.813999939E1,2.519999886E1,-5.981999969E1,7.074837010E1
2.695757305E1,-2.861999893E1,2.489999962E1,-5.981999969E1,7.083464324E1
2.696757305E1,-2.855999947E1,2.477999878E1,-5.921999741E1,7.026186734E1
2.697757335E1,-2.897999954E1,2.429999924E1,-6.065999985E1,7.148402561E1
2.698757422E1,-2.951999855E1,2.405999947E1,-6.245999908E1,7.315439409E1
2.699757422E1,-2.927999878E1,2.465999985E1,-6.293999863E1,7.366734248E1
2.700757425E1,-2.939999962E1,2.465999985E1,-6.365999985E1,7.433082235E1
2.701757425E1,-2.921999931E1,2.526000023E1,-6.419999695E1,7.492339808E1
2.702757465E1,-2.927999878E1,2.501999855E1,-6.377999878E1,7.450642187E1
2.703757465E1,-2.915999985E1,2.477999878E1,-6.371999741E1,7.432759918E1
2.704757468E1,-2.897999954E1,2.537999916E1,-6.347999954E1,7.425425963E1
2.705757468E1,-2.909999847E1,2.477999878E1,-6.275999832E1,7.348248526E1
2.706757468E1,-2.850000000E1,2.537999916E1,-6.311999893E1,7.375993914E1
2.707757468E1,-2.885999870E1,2.495999908E1,-6.275999832E1,7.344874722E1
2.708757385E1,-2.885999870E1,2.418000031E1,-6.281999969E1,7.323881690E1
2.709757382E1,-2.879999924E1,2.418000031E1,-6.305999756E1,7.342122079E1
2.710757378E1,-2.903999901E1,2.393999863E1,-6.269999695E1,7.312820724E1
2.711757378E1,-2.855999947E1,2.442000008E1,-6.269999695E1,7.309787679E1
2.712757378E1,-2.850000000E1,2.507999992E1,-6.275999832E1,7.334898626E1
2.713757378E1,-2.843999863E1,2.526000023E1,-6.281999969E1,7.343877379E1
2.714757378E1,-2.837999916E1,2.550000000E1,-6.287999725E1,7.354976823E1
2.715757378E1,-2.850000000E1,2.550000000E1,-6.300000000E1,7.369871098E1
2.716757378E1,-2.868000031E1,2.513999939E1,-6.347999954E1,7.405587302E1
2.717757378E1,-2.861999893E1,2.555999947E1,-6.395999908E1,7.458752841E1
2.718757465E1,-2.873999977E1,2.573999977E1,-6.450000000E1,7.515840056E1
2.719757465E1,-2.879999924E1,2.615999985E1,-6.468000031E1,7.548038147E1
2.720757468E1,-2.921999931E1,2.603999901E1,-6.329999924E1,7.442297906E1
2.721757468E1,-2.921999931E1,2.531999969E1,-6.239999771E1,7.340756404E1
2.722757468E1,-2.903999901E1,2.513999939E1,-6.191999817E1,7.286581699E1
2.723757468E1,-2.885999870E1,2.501999855E1,-6.197999954E1,7.280398475E1
2.724757468E1,-2.813999939E1,2.555999947E1,-6.311999893E1,7.368383407E1
2.725757468E1,-2.861999893E1,2.561999893E1,-6.329999924E1,7.404308602E1
2.726757468E1,-2.868000031E1,2.561999893E1,-6.341999817E1,7.416888115E1
2.727757468E1,-2.892000008E1,2.537999916E1,-6.341999817E1,7.417955870E1
2.728757385E1,-2.927999878E1,2.484000015E1,-6.293999863E1,7.372779234E1
2.729757388E1,-2.855999947E1,2.526000023E1,-6.179999924E1,7.261529513E1
2.730757384E1,-2.885999870E1,2.429999924E1,-5.981999969E1,7.072355938E1
2.731757385E1,-2.934000015E1,2.405999947E1,-5.975999832E1,7.078825173E1
2.732757385E1,-2.951999855E1,2.381999969E1,-5.987999725E1,7.088326157E1
2.733757384E1,-3.000000000E1,2.369999886E1,-6.119999695E1,7.216044327E1
2.734757381E1,-2.957999992E1,2.453999901E1,-6.293999863E1,7.374707705E1
2.735757381E1,-2.951999855E1,2.453999901E1,-6.300000000E1,7.377426290E1
2.736757381E1,-2.873999977E1,2.531999969E1,-6.329999924E1,7.398634925E1
2.737757381E1,-2.885999870E1,2.484000015E1,-6.281999969E1,7.345935947E1
2.738757464E1,-2.885999870E1,2.460000038E1,-6.287999725E1,7.342992305E1
2.739757464E1,-2.861999893E1,2.513999939E1,-6.293999863E1,7.357015248E1
2.740757468E1,-2.939999962E1,2.423999977E1,-6.239999771E1,7.311427549E1
2.741757468E1,-2.927999878E1,2.435999870E1,-6.300000000E1,7.361880103E1
2.742757468E1,-2.934000015E1,2.507999992E1,-6.329999924E1,7.413994813E1
2.743757468E1,-2.927999878E1,2.484000015E1,-6.359999847E1,7.429201668E1
2.744757468E1,-2.927999878E1,2.537999916E1,-6.401999664E1,7.483329911E1
2.745757468E1,-2.903999901E1,2.543999863E1,-6.408000183E1,7.481150785E1
2.746757468E1,-2.934000015E1,2.471999931E1,-6.353999710E1,7.422428987E1
2.747757468E1,-2.934000015E1,2.429999924E1,-6.263999939E1,7.331504004E1
2.748757381E1,-2.951999855E1,2.351999855E1,-6.215999985E1,7.272197898E1
2.749757381E1,-2.939999962E1,2.363999939E1,-6.209999847E1,7.266098925E1
2.750757378E1,-2.885999870E1,2.435999870E1,-6.257999802E1,7.309285337E1
2.751757378E1,-2.831999969E1,2.507999992E1,-6.311999893E1,7.358779141E1
2.752757378E1,-2.747999954E1,2.634000015E1,-6.353999710E1,7.406940809E1
2.753757378E1,-2.777999878E1,2.615999985E1,-6.311999893E1,7.375776698E1
2.754757381E1,-2.801999855E1,2.568000031E1,-6.323999786E1,7.378265422E1
2.755757381E1,-2.903999901E1,2.501999855E1,-6.252000046E1,7.333534160E1
2.756757381E1,-2.921999931E1,2.465999985E1,-6.245999908E1,7.323370425E1
2.757757381E1,-2.934000015E1,2.489999962E1,-6.329999924E1,7.407925144E1
2.758757464E1,-2.957999992E1,2.465999985E1,-6.329999924E1,7.409441201E1
2.759757461E1,-2.879999924E1,2.537999916E1,-6.359999847E1,7.428690409E1
2.760757461E1,-2.915999985E1,2.531999969E1,-6.365999985E1,7.445806576E1
2.761757461E1,-2.903999901E1,2.555999947E1,-6.347999954E1,7.433939371E1
2.762757461E1,-2.909999847E1,2.526000023E1,-6.311999893E1,7.395276728E1
2.763757461E1,-2.934000015E1,2.513999939E1,-6.359999847E1,7.441649672E1
2.764757461E1,-2.921999931E1,2.513999939E1,-6.408000183E1,7.478017494E1
2.765757461E1,-2.921999931E1,2.507999992E1,-6.395999908E1,7.465719147E1
2.766757461E1,-2.934000015E1,2.526000023E1,-6.377999878E1,7.461093395E1
2.767757461E1,-2.969999886E1,2.471999931E1,-6.359999847E1,7.441860052E1
2.768757374E1,-2.951999855E1,2.477999878E1,-6.275999832E1,7.364982039E1
2.769757374E1,-2.963999939E1,2.400000000E1,-6.209999847E1,7.287619210E1
2.770757371E1,-2.951999855E1,2.393999863E1,-6.197999954E1,7.270539314E1
2.771757371E1,-2.939999962E1,2.423999977E1,-6.203999710E1,7.280727166E1
2.772757371E1,-2.993999863E1,2.376000023E1,-6.155999756E1,7.246084755E1
2.773757371E1,-2.963999939E1,2.423999977E1,-6.018000031E1,7.132839259E1
2.774757371E1,-2.915999985E1,2.453999901E1,-5.927999878E1,7.047435986E1
2.775757371E1,-2.939999962E1,2.405999947E1,-5.957999802E1,7.066130281E1
2.776757371E1,-2.897999954E1,2.447999954E1,-6.071999741E1,7.159629066E1
2.777757371E1,-2.915999985E1,2.460000038E1,-6.203999710E1,7.283149628E1
2.778757457E1,-2.969999886E1,2.429999924E1,-6.281999969E1,7.361339726E1
2.779757461E1,-2.921999931E1,2.418000031E1,-6.185999680E1,7.256128429E1
2.780757464E1,-2.969999886E1,2.345999908E1,-6.119999695E1,7.195763417E1
2.781757464E1,-2.963999939E1,2.345999908E1,-6.161999893E1,7.229056224E1
2.782757464E1,-2.963999939E1,2.345999908E1,-6.179999924E1,7.244405446E1
2.783757464E1,-2.993999863E1,2.387999916E1,-6.221999741E1,7.306152171E1
2.784757461E1,-2.915999985E1,2.460000038E1,-6.179999924E1,7.262716789E1
2.785757461E1,-2.885999870E1,2.429999924E1,-6.071999741E1,7.148641530E1
2.786757434E1,-2.868000031E1,2.447999954E1,-6.107999802E1,7.178146664E1
2.787757434E1,-2.861999893E1,2.453999901E1,-6.095999908E1,7.167591910E1
2.788757347E1,-2.934000015E1,2.387999916E1,-6.185999680E1,7.251033838E1
2.789757347E1,-2.945999908E1,2.429999924E1,-6.305999756E1,7.372207811E1
2.790757347E1,-2.945999908E1,2.435999870E1,-6.281999969E1,7.353674894E1
2.791757347E1,-2.939999962E1,2.460000038E1,-6.300000000E1,7.374632192E1
2.792757347E1,-2.843999863E1,2.543999863E1,-6.227999878E1,7.303988842E1
2.793757347E1,-2.831999969E1,2.477999878E1,-6.150000000E1,7.209938087E1
2.794757347E1,-2.819999886E1,2.484000015E1,-6.179999924E1,7.232914661E1
2.795757347E1,-2.771999931E1,2.465999985E1,-6.113999939E1,7.151652592E1
2.796757347E1,-2.819999886E1,2.423999977E1,-6.215999985E1,7.243399137E1
2.797757347E1,-2.831999969E1,2.465999985E1,-6.318000031E1,7.349728168E1
2.798757434E1,-2.819999886E1,2.447999954E1,-6.275999832E1,7.302963578E1
2.799757434E1,-2.879999924E1,2.442000008E1,-6.359999847E1,7.396442500E1
2.800757437E1,-2.873999977E1,2.471999931E1,-6.281999969E1,7.337178146E1
2.801757437E1,-2.927999878E1,2.418000031E1,-6.257999802E1,7.320004710E1
2.802757437E1,-2.909999847E1,2.442000008E1,-6.275999832E1,7.336186819E1
2.803757437E1,-2.909999847E1,2.471999931E1,-6.245999908E1,7.320614566E1
2.804757440E1,-2.927999878E1,2.423999977E1,-6.287999725E1,7.347645862E1
2.805757440E1,-2.855999947E1,2.519999886E1,-6.318000031E1,7.377279953E1
