"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.349860989E2,-7.786110044E-2,-2.101492882E-1,3.222942352E-2
1.350860991E2,-1.067451239E-1,8.372598886E-2,-9.350490570E-2
1.351860991E2,3.140559793E-2,2.454665303E-2,-3.001832962E-1
1.352860991E2,3.636103868E-2,1.117796600E-1,6.959533691E-2
1.353860990E2,-2.774602175E-1,8.794888854E-2,-1.502933502E-1
1.354860990E2,-5.392811894E-1,6.371775270E-2,-4.070215225E-1
1.355860984E2,-1.143576860E0,3.067883849E-2,-1.533823013E-1
1.356860984E2,-1.589553356E0,-2.746946216E-1,-7.663574219E-1
1.357860984E2,-1.951584339E0,-6.680122614E-1,1.611185074E-1
1.358860984E2,-1.577342987E0,-9.946230054E-1,1.041164398E0
1.359860984E2,-1.548243761E0,-1.495387197E0,9.455680847E-3
1.360860984E2,-8.665442467E-3,-1.779146433E0,1.010551453E-1
1.361860984E2,1.338633776E0,-9.632709026E-1,-4.241495132E-1
1.362860984E2,1.749833822E0,-1.340399504E0,-5.868253708E-1
1.363860984E2,1.110496044E0,-1.085365653E0,1.070599556E0
1.364860984E2,1.253631353E0,-2.203281522E-1,6.341419220E-1
1.365860985E2,5.790975690E-1,-2.084469199E-1,-3.291883469E-1
1.366860985E2,-2.288271487E-1,3.213936687E-1,-5.365829468E-1
1.367860985E2,2.146819234E-1,1.097815275E0,1.762008667E-2
1.368860985E2,3.600363433E-2,1.506710052E0,-3.603363037E-1
1.369860985E2,3.378116190E-1,1.361577392E0,-1.170495987E0
1.370860985E2,-3.330796063E-1,9.280013442E-1,2.496204376E-1
1.371860985E2,-9.692885727E-2,3.220337629E-2,1.966887474E0
1.372860985E2,-3.052605689E-1,-1.421942115E0,4.155269623E0
1.373860986E2,-9.761494994E-1,-6.377441883E-1,-9.908494949E-1
1.374860986E2,-9.314058423E-1,-3.493395150E-1,-2.127197266E0
1.375860988E2,1.150067687E0,-5.570620298E-2,-1.729272842E0
1.376860988E2,-2.510645986E-2,9.114742279E-4,1.068420410E0
1.377860988E2,-5.272871256E-2,-1.670901775E0,2.830092430E0
1.378860988E2,7.037303448E-1,-2.298419237E0,5.171966553E-1
1.379860988E2,-2.830265164E-1,-7.916203737E-1,-2.612016678E0
1.380860987E2,-2.148474753E-1,3.014148474E-1,-3.570414066E0
1.381860987E2,9.175862074E-1,3.764674664E-1,1.858391762E0
1.382860987E2,2.752090245E-2,-1.083933711E0,3.540513039E0
1.383860987E2,-1.564389944E0,-2.373361588E0,2.613469124E0
1.384860987E2,-9.990834594E-1,-1.199572802E0,-1.422550201E0
1.385860987E2,-3.474131525E-1,5.180643201E-1,-2.845124722E0
1.386860987E2,-2.930847555E-2,2.750626802E-1,5.202865601E-2
1.387860987E2,5.488780886E-2,-1.181900978E0,3.479156494E0
1.388860987E2,-2.821095884E-1,-2.894799709E0,4.121376038E0
1.389860987E2,-7.446360588E-2,-1.658788681E0,-3.606185913E-1
1.390860987E2,2.223861031E-2,-5.056964755E-1,-3.389728546E0
1.391860987E2,2.186118066E-1,-1.549328566E-1,-1.364385605E0
1.392860987E2,3.658103347E-1,-1.617631674E0,3.030303001E0
1.393860987E2,-5.386026204E-2,-8.956556320E-1,1.020973206E0
1.394860987E2,-2.992780507E-1,-1.557186484E0,7.488622665E-1
1.395860985E2,-5.661780834E-1,-4.595922828E-1,-1.365499496E0
1.396860985E2,2.232007086E-1,2.586579323E-2,-9.939794540E-1
1.397860985E2,1.500181556E-1,-1.111526251E0,1.136316299E0
1.398860985E2,1.457966089E0,-1.496803045E0,2.663576126E0
1.399860985E2,1.794784367E-1,-2.213427067E0,1.366741180E0
1.400860988E2,-4.107668102E-1,-3.784809709E-1,-2.609237194E0
1.401860988E2,5.050652623E-1,1.651053429E-1,-1.772231102E0
1.402860988E2,3.578908443E-1,-8.298149109E-1,1.739489555E0
1.403860988E2,-1.853376776E-1,-4.246060848E-1,1.505765915E0
1.404860988E2,-5.409191251E-1,-1.535222292E0,5.113763809E-1
1.405860988E2,-6.098344922E-1,-1.807841063E-1,-2.940543175E0
1.406860987E2,-2.422942221E-2,7.366347313E-2,-2.139581203E0
1.407860987E2,3.438825011E-1,-9.762555361E-1,1.558029175E0
1.408860987E2,-2.426161915E-1,-4.959554672E-1,1.490485191E0
1.409860987E2,1.091012239E0,-1.953228831E0,1.295701981E0
1.410858624E2,-2.662237585E-1,-5.487233400E-1,-3.168396473E0
1.411858624E2,3.134170175E-1,4.922651052E-1,-3.036674023E0
1.412858624E2,-5.287557840E-1,-5.419082642E-1,1.380013466E0
1.413858625E2,4.566996098E-1,-5.672949553E-1,1.849793434E0
1.414858625E2,-1.216543794E0,-1.053190947E0,-5.965051651E-1
1.415858631E2,-1.363716960E0,-7.207487822E-1,-2.207455635E0
1.416858631E2,-1.279910356E-1,1.142832041E-1,-2.060308456E0
1.417858631E2,2.707816958E-1,-1.207883835E0,1.201522827E0
1.418858631E2,-3.907848597E-1,-3.509674072E-1,3.659873009E0
1.419858631E2,-3.154031932E-1,-2.407087326E0,-7.614803314E-2
1.420858631E2,-5.806490779E-1,-1.048793554E0,-6.225481033E-1
1.421858631E2,3.213599324E-1,4.674273729E-1,-2.458105087E0
1.422858632E2,5.054966211E-1,3.596485853E-1,1.020231247E-1
1.423858632E2,1.154642105E-1,-7.262405753E-1,3.259444237E0
1.424858632E2,-1.050045967E0,-2.140147924E0,1.390369415E0
1.425858629E2,-1.514790952E-2,-1.172913551E0,-8.563299179E-1
1.426858629E2,-2.845134139E-1,-2.318239212E-2,-2.602775574E0
1.427858629E2,2.426883578E-2,-1.424113274E0,1.668476105E0
1.428858630E2,-4.692582190E-1,-6.567013264E-2,2.440314293E0
1.429858630E2,8.181285858E-2,-2.070058346E0,2.705804825E0
1.430858627E2,3.705797791E-1,-8.231703639E-1,-6.398506165E-1
1.431858627E2,6.735113263E-2,5.473790765E-1,-1.939944744E0
1.432858627E2,-3.159195185E-2,4.701268673E-2,2.622623444E-1
1.433858626E2,-1.061509550E-1,-5.705595613E-1,2.757342339E0
1.434858627E2,-1.369026303E-2,-1.120752573E0,2.311002731E0
1.435858627E2,4.423350096E-2,-1.539083123E0,-5.737905502E-1
1.436858628E2,-3.402340412E-2,-2.506407499E-1,-4.169154167E0
1.437858628E2,1.701232046E-1,-1.484794617E-1,-1.281017303E0
1.438858628E2,1.841410995E-2,-3.707863688E-1,1.635678291E0
1.439858628E2,-8.632932603E-2,-2.047119141E0,3.321340561E0
1.440858628E2,1.306963444E0,-9.981801510E-1,-3.821535110E-1
1.441858628E2,3.681550026E-1,-1.774615049E-2,-2.546475887E0
1.442858628E2,5.919882655E-1,5.566369295E-1,-1.189646721E0
1.443857231E2,5.923668146E-1,-4.363233447E-1,9.708642960E-1
1.444857232E2,6.363129616E-1,-1.121088028E0,2.738526344E0
1.445857230E2,9.117382765E-2,-1.551649809E0,-3.595237732E-1
1.446857230E2,-7.371947765E-1,-3.086128235E-1,-3.376678467E0
1.447857230E2,2.884945273E-2,1.298986673E-1,-1.648245811E0
1.448857230E2,3.252760768E-1,-4.131231308E-1,8.688287735E-1
1.449857230E2,3.856891990E-1,-4.743229151E-1,1.405126572E0
1.450857230E2,6.328999400E-1,-1.910841465E0,3.741264343E-1
1.451857230E2,-3.390374780E-2,-4.441592693E-1,-1.366597176E0
1.452857229E2,4.337821603E-1,1.068032742E0,-2.503745079E0
1.453857230E2,3.773428798E-1,-7.640298009E-1,3.794565201E-1
1.454857230E2,1.882934570E-2,2.890723944E-1,1.837659836E0
1.455857229E2,-1.112725496E0,-1.459300518E0,4.067707062E-1
1.456857229E2,-5.129860640E-1,-5.115174651E-1,-9.964475632E-1
1.457857229E2,-2.973617315E-1,3.802416325E-1,-2.149438858E0
1.458857229E2,-1.418730319E-1,-1.159908533E0,7.327289581E-1
1.459857229E2,-4.984883964E-1,-5.523979664E-2,1.824003220E0
1.460857229E2,5.078479648E-2,-1.940047264E0,6.260261536E-1
1.461857229E2,1.741702557E-1,-5.947767496E-1,-1.256143570E0
1.462857229E2,3.264768124E-1,7.176586986E-1,-3.357806206E0
1.463857229E2,-6.414975226E-2,-2.502347827E-1,1.233548164E0
1.464857229E2,-4.335929751E-1,-4.270351529E-1,3.552927017E0
1.465857236E2,-1.153162718E0,-1.341054201E0,4.978361130E-1
1.466857234E2,2.733449340E-1,-9.068586230E-1,-1.673723221E0
1.467857234E2,-4.977728128E-1,-1.432823539E-1,-2.846183300E0
1.468857234E2,5.506256223E-2,-5.428674817E-1,4.977102280E-1
1.469857234E2,-7.269735336E-1,-1.935994625E-2,4.751105309E0
1.470857234E2,-6.496524811E-1,-1.597473025E0,2.073373795E0
1.471857234E2,-2.608282268E-1,-8.581709266E-1,-1.503999710E0
1.472857235E2,4.475890696E-1,1.109875083E0,-2.745543003E0
1.473857235E2,1.880947649E-1,3.976570368E-1,2.152662277E-1
1.474857234E2,-3.134348392E-1,-7.244098783E-1,2.715154648E0
1.475857236E2,-1.336174607E0,-1.886210203E0,2.359268188E0
1.476857236E2,2.860664427E-1,-8.271900415E-1,-2.365400314E0
1.477857236E2,-6.004869938E-1,-4.958713055E-2,-2.690704823E0
1.478857236E2,-6.589344144E-2,-4.933367968E-1,7.420215607E-1
1.479857236E2,-2.098262608E-1,-4.875414670E-1,3.773917198E0
1.480857236E2,1.162272990E-1,-1.840278268E0,2.433831215E0
1.481857236E2,-7.445506752E-2,-1.219371557E0,-9.260206223E-1
1.482857236E2,3.725286126E-1,7.477398515E-1,-3.159999371E0
1.483857236E2,-1.178364828E-1,2.756550908E-1,8.366870880E-2
1.484857236E2,1.057726145E0,-9.413036108E-1,3.370800018E0
1.485857236E2,-2.981952131E-1,-1.130437016E0,2.230293274E0
1.486857236E2,4.310026169E-1,-1.360265017E0,-3.847990036E-1
1.487857236E2,-2.162180692E-1,2.988916039E-1,-2.484202385E0
1.488857236E2,5.754525661E-1,2.616173029E-2,7.377529144E-2
1.489857236E2,-3.878797591E-2,-8.328481913E-1,3.024858475E0
1.490857236E2,2.918125093E-1,-6.569675207E-1,2.156143188E0
1.491857236E2,6.376994252E-1,-1.516080022E0,-6.247482300E-1
1.492857236E2,4.048255980E-1,4.897925854E-1,-3.353097916E0
1.493857236E2,6.025410891E-1,3.408674002E-1,-3.072643280E-1
1.494857236E2,2.790652514E-1,-5.769665241E-1,3.262195587E0
1.495857227E2,2.518342733E-1,-3.273074031E-1,2.208835602E0
1.496857227E2,6.415110826E-2,-1.956197500E0,-2.788105011E-1
1.497857227E2,-7.230953574E-1,-1.958898604E-1,-2.007595062E0
1.498857227E2,-1.953572594E-2,2.583360672E-2,-7.912435532E-1
1.499857227E2,1.517657042E-1,-9.437738657E-1,2.085545540E0
1.500857227E2,-3.990851045E-1,-1.358654499E0,3.003866196E0
1.501857227E2,1.139372826E0,-1.024738669E0,-3.414554596E-1
1.502857227E2,3.462477326E-1,5.171217322E-1,-3.158177376E0
1.503857227E2,5.077361465E-1,4.897261858E-1,-1.661288261E0
1.504857227E2,7.577515841E-1,-7.313469052E-1,2.109555244E0
1.505857218E2,8.901395202E-1,-1.123101473E0,3.972915649E0
1.506857218E2,2.495207191E-1,-1.320292473E0,-1.043161392E0
1.507857218E2,-6.182036400E-1,2.709126472E-2,-3.208611965E0
1.508857218E2,-2.931028605E-1,-6.141984463E-2,-7.217807770E-1
1.509857218E2,6.906554699E-1,-7.297297120E-1,1.516269684E0
1.510857218E2,2.827403545E-1,-8.174734116E-1,9.309835434E-1
1.511857218E2,1.649513841E0,-1.534338951E0,-1.560747147E0
1.512856885E2,-2.648149729E-1,5.696967840E-1,-3.017250061E0
1.513856551E2,1.866032779E-1,2.225251198E-1,-1.256634712E0
1.514856218E2,3.790676594E-1,-3.648171425E-1,1.399793625E-1
1.515855885E2,9.587270021E-1,-3.477112353E-1,1.969486237E0
1.516855552E2,1.954988986E-1,-1.240914464E0,3.195056915E-1
1.517855218E2,-2.734268606E-1,-3.610078692E-1,-2.425736904E0
1.518854885E2,-1.376859546E-1,-2.971640825E-1,-2.509348869E0
1.519854552E2,1.365477443E-1,-5.216208696E-1,2.233559608E0
1.520854218E2,-5.614156723E-1,9.861319512E-2,3.772986412E0
1.521853885E2,5.594222546E-1,-1.681833863E0,-2.798547745E-1
1.522853551E2,-6.314411759E-1,-2.309782356E-1,-2.477117538E0
1.523853218E2,2.553568482E-1,1.193542600E0,-2.505452156E0
1.524852893E2,-3.489177525E-1,-3.663867712E-2,1.493893623E0
1.525852560E2,-4.363588095E-1,-3.459802270E-1,2.087846756E0
1.526852227E2,-8.312650323E-1,-1.533104897E0,4.125061035E-1
1.527851893E2,1.342222095E-2,-3.724826872E-1,-2.012856007E0
1.528851560E2,-4.732931554E-1,1.100387812E0,-2.249697208E0
1.529851227E2,-6.122087836E-1,-5.106808543E-1,1.327250481E0
1.530850894E2,-6.616695523E-1,-4.091861844E-2,3.204172134E0
1.531850560E2,1.896061599E-1,-2.213613510E0,1.237200737E0
1.532850227E2,-1.868932508E-2,-5.205442309E-1,-1.625082016E0
1.533849894E2,7.177683711E-1,1.025825620E0,-3.047106743E0
1.534849560E2,-6.030978560E-1,6.500102878E-1,7.963352203E-1
1.535849227E2,-3.451295793E-1,-1.331597567E-2,3.232493401E0
1.536848894E2,-7.495000362E-1,-2.004056215E0,3.133264542E0
1.537848560E2,3.351966143E-1,-1.376674652E0,-2.449933529E0
1.538848227E2,-6.250990629E-1,-3.737229854E-2,-3.412500858E0
1.539847894E2,9.231841564E-2,-2.525397241E-1,7.655181885E-1
1.540847560E2,-3.637061715E-1,-1.114098728E-1,3.005103111E0
1.541846894E2,-3.039023280E-1,-1.643864989E0,3.288142204E0
1.542846560E2,-5.063754916E-1,1.375836432E-1,-1.157889366E0
1.543835164E2,-3.828693628E-1,1.172617674E0,-3.338379860E0
1.544834830E2,2.146600187E-1,3.211545646E-1,-5.235929489E-1
1.545834497E2,-4.655790627E-1,-1.830251217E0,4.214533806E0
1.546834165E2,-1.440489411E0,-2.427686691E0,3.382133484E0
1.547833831E2,5.746803284E-1,-1.971128464E0,-9.707355499E-1
1.548833497E2,2.328485250E-3,4.813428521E-1,-2.879687309E0
1.549833164E2,5.212954283E-1,-2.321109921E-2,-1.328213692E0
1.550832830E2,-7.664729357E-1,-3.384075761E-1,2.553472519E0
1.551832164E2,5.955376625E-1,-2.092797995E0,1.832048416E0
1.552831497E2,-4.670935869E-1,-1.254898310E-1,-4.244127274E-1
1.553830830E2,-1.903644055E-1,1.273437262E0,-2.559921741E0
1.554830155E2,1.238118112E-1,4.570946693E-1,-4.806976318E-1
1.555829488E2,-3.826360404E-1,-7.706602812E-1,2.418625832E0
1.556828821E2,-7.315271497E-1,-2.706200361E0,2.720295906E0
1.557828155E2,5.635971427E-1,-8.959278464E-1,-1.279652596E0
1.558827488E2,-5.849197507E-2,2.217860222E-1,-3.056156635E0
1.559826821E2,9.801064134E-1,3.063400686E-1,-1.391515732E0
1.560826156E2,-2.210903168E-1,-5.917612314E-1,2.430006027E0
1.561825489E2,-8.981902003E-1,-2.111908674E0,4.383213997E0
1.562824822E2,9.006578326E-1,-1.282892823E0,1.050243378E-1
1.563824155E2,2.395579219E-1,1.010978460E0,-2.395611763E0
1.564823489E2,4.253189564E-1,9.748737812E-1,-1.359241486E0
1.565822825E2,3.120715022E-1,-1.017423987E0,1.826757431E0
1.566822158E2,3.651958406E-1,-1.307720661E0,1.818308830E0
1.567821491E2,7.683308125E-1,-8.166779876E-1,-5.772027969E-1
1.568820825E2,-1.644057035E-1,-6.382282078E-2,-2.425777435E0
1.569820158E2,1.842569709E-1,5.723057389E-1,-1.764722824E0
1.570819492E2,2.200810015E-1,-8.350776434E-1,9.054422379E-1
1.571819158E2,5.499244928E-1,-4.692023396E-1,1.989282608E0
1.572818825E2,5.599117279E-1,-1.748653173E0,5.328655243E-1
1.573818491E2,5.633661151E-2,4.068903327E-1,-2.269306183E0
1.574818158E2,4.815646112E-1,5.527707934E-1,-2.302268028E0
1.575817825E2,1.959495395E-1,-2.368282229E-1,1.070583344E0
1.576817490E2,1.167556942E-1,-3.946023583E-1,1.042378426E0
1.577817157E2,-9.050198793E-1,-9.751660228E-1,1.240930557E-1
1.578816824E2,-5.930370092E-1,2.373829782E-1,-1.662863731E0
1.579816491E2,-8.297314644E-1,-1.348704100E-2,-1.097040176E0
1.580816157E2,3.013815880E-1,-8.370710611E-1,3.081760406E-1
1.581816157E2,-2.059847116E-1,-3.766493499E-1,1.567761421E0
1.582816157E2,5.585439801E-1,-1.499920487E0,-2.778892517E-1
1.583816157E2,-4.756285548E-1,-1.992118359E-1,-1.729030609E0
1.584816157E2,1.038051605E0,1.531267285E0,-2.497747421E0
1.585816160E2,1.365632713E-1,1.042052507E-1,1.549334526E0
1.586816160E2,4.545533061E-1,3.138817847E-1,2.627313614E0
1.587816160E2,-1.517759562E0,-1.620252371E0,-1.190862656E-1
1.588816160E2,-1.803774685E-1,-2.973988652E-1,-2.389272690E0
1.589816160E2,-6.027067304E-1,5.226091743E-1,-2.124920368E0
1.590816159E2,-3.697261214E-1,-5.355479121E-1,1.502909660E0
1.591816159E2,-7.806040049E-1,-1.241187453E-1,2.687858582E0
1.592816159E2,8.213108778E-1,-1.800534964E0,-4.055356979E-1
1.593816159E2,-3.749093711E-1,-4.526206255E-1,-9.082069397E-1
1.594816159E2,3.833108842E-1,1.339616179E0,-3.237382889E0
1.595816156E2,-1.330878735E-1,-4.130970836E-1,1.678043365E0
1.596816156E2,5.362108946E-1,-6.260936260E-1,2.253686905E0
1.597816156E2,-1.146505952E0,-1.317147732E0,-5.217952728E-1
1.598816156E2,-1.790485382E-1,-1.706265509E-1,-2.448082924E0
1.599816156E2,-3.761129975E-1,4.860067964E-1,-2.129740715E0
1.600816156E2,-1.466173828E-1,-5.333740711E-1,1.571653366E0
1.601816156E2,-3.470298946E-1,2.766317427E-1,1.852271080E0
1.602816157E2,3.098685741E-1,-1.921997786E0,1.876707077E0
1.603816157E2,-2.271227092E-1,-6.713851690E-1,-1.698893547E0
1.604816157E2,6.289757490E-1,1.158197641E0,-3.327097416E0
1.605816157E2,-2.822964191E-1,-2.692022920E-2,6.789894104E-1
1.606816157E2,-6.824890971E-1,-3.566808999E-1,3.402381897E0
1.607816157E2,-1.620528579E0,-2.302453041E0,2.497942924E0
1.608816157E2,1.399099827E-2,2.472281158E-1,-1.760700226E0
1.609816157E2,-1.097704411E0,7.181713581E-1,-2.613355160E0
1.610816157E2,-2.853093743E-1,-3.806999922E-1,-8.050441742E-2
1.611822984E2,-4.254553020E-1,-5.845855474E-1,2.899000168E0
1.612822985E2,-1.779547930E0,-3.055433989E0,5.274724007E0
1.613822985E2,-5.117808282E-2,2.947850227E-1,-2.800966740E0
1.614822984E2,8.275672793E-1,5.645120144E-2,-2.416029930E0
1.615822990E2,7.337596416E-1,5.667231083E-1,-5.017395020E-1
1.616822990E2,5.889475346E-3,-1.693983972E-1,3.633134842E0
1.617822990E2,-1.621946812E0,-2.051102161E0,2.250710487E0
1.618823005E2,6.850544363E-2,-7.471971512E-1,-1.359643936E0
1.619823005E2,-1.001207471E0,1.824371219E-1,-2.876112938E0
1.620823013E2,-2.597275376E-1,2.539026737E-2,-5.737495422E-2
1.621823013E2,-1.069491148E0,-5.480950475E-1,4.009846687E0
1.622823014E2,-1.331224442E0,-2.035812140E0,2.127202988E0
1.623823014E2,-1.442547292E-1,-5.805004835E-1,-1.599874496E0
1.624823014E2,8.868021965E-1,7.289127707E-1,-3.475656033E0
1.625823017E2,4.391331077E-1,9.578950405E-1,-1.704521179E-1
1.626823017E2,8.572605848E-1,-2.915543318E-1,2.322269440E0
1.627823017E2,-4.834139943E-1,-1.777829409E0,1.916651726E0
1.628823017E2,-1.001448393E0,-1.922840953E0,1.254911423E-1
1.629823017E2,-6.424550414E-1,-1.177802235E-1,-2.117030621E0
1.630823017E2,2.548258007E-2,3.416874707E-1,-9.163675308E-1
1.631823017E2,3.041516542E-1,-7.553177476E-1,1.263984680E0
1.632823017E2,3.238017559E-1,-2.306633949E0,3.839717865E0
1.633823017E2,1.713052750E0,-5.859056115E-1,-2.389344215E0
1.634823016E2,7.328541279E-1,7.347818613E-1,-3.423687935E0
1.635823019E2,3.482065201E-1,6.265964508E-1,-6.494588852E-1
1.636823019E2,1.451997757E-1,5.045833588E-1,1.470581055E0
1.637823019E2,8.419986963E-1,-9.758437872E-1,3.685818672E0
1.638823019E2,2.614187002E-1,-1.336332083E0,-1.462632179E0
1.639823019E2,-5.327469707E-1,1.674684584E-1,-3.355354309E0
1.640823019E2,2.800134122E-1,3.414184451E-1,-7.410602570E-1
1.641823019E2,2.204229832E-1,-5.470300317E-1,1.191722870E0
1.642823018E2,-7.064092159E-2,-9.571838379E-1,3.336135864E0
1.643819350E2,1.176725745E0,-1.366147995E0,-4.168481827E-1
1.644819350E2,2.614440918E-1,2.893727124E-1,-3.798145771E0
1.645819345E2,1.166532755E0,6.309971213E-1,-1.832534790E0
1.646819345E2,-6.541359425E-2,1.931057572E-1,2.180059433E0
1.647819345E2,1.182835102E-1,9.822058678E-2,2.246691704E0
1.648819330E2,-6.062012911E-1,-2.020877600E0,7.878561020E-1
1.649819330E2,5.882019997E-1,-1.554937959E-1,-2.826350689E0
1.650819321E2,6.154040098E-1,3.465002775E-1,-2.573261738E0
1.651819321E2,5.547434688E-1,-1.219945908E0,2.737489700E0
1.652819321E2,1.973238587E-1,-6.066601276E-1,2.745145798E0
1.653819317E2,1.818336487E0,-5.288267136E-1,-8.671045303E-1
1.654819317E2,8.004105091E-2,9.411081672E-2,-3.445775509E0
1.655819317E2,9.280756116E-1,2.151727080E-1,-1.120464325E0
1.656819317E2,5.377247930E-1,-6.006730199E-1,1.800326347E0
1.657819317E2,1.227352738E0,-1.098927021E0,2.474205971E0
1.658819317E2,5.245331526E-1,-1.366882563E0,-3.572940826E-1
1.659819317E2,-3.031962514E-1,-7.326178253E-2,-2.359215260E0
1.660819317E2,9.146962762E-1,8.949214220E-1,-1.947342396E0
1.661819317E2,1.645575464E-1,-9.567645192E-1,2.689111710E0
1.662819317E2,1.027233362E0,-7.249884605E-1,2.466567993E0
1.663819317E2,1.907062292E0,-1.747430921E0,1.104158401E0
1.664819317E2,2.318577170E-1,5.749542713E-1,-3.882095337E0
1.665819317E2,5.721698999E-1,4.595631659E-1,-1.789163589E0
1.666819316E2,-2.882798910E-1,-3.931803405E-1,1.091524124E0
1.667819316E2,-1.316660643E-1,-7.051200867E-1,2.170805931E0
1.668819316E2,-9.043896198E-2,-1.533590317E0,-2.765064240E-1
1.669819316E2,4.161635339E-1,-3.932011127E-1,-2.588040829E0
1.670819316E2,-4.970992208E-1,7.712249756E-1,-2.680220604E0
1.671819316E2,1.715244502E-1,-1.875986904E-1,1.163148880E0
1.672819316E2,2.916752994E-1,-8.388808966E-1,1.538878441E0
1.673819313E2,1.643540740E0,-2.458045959E0,6.877479553E-1
1.674819313E2,-3.564400673E-1,-1.575497389E-1,-2.685163498E0
1.675819319E2,9.360671043E-1,8.926583529E-1,-3.030191898E0
1.676819319E2,3.088271022E-1,7.640194893E-2,6.756410599E-1
1.677819319E2,2.068153620E-1,-6.733212471E-1,2.982711792E0
1.678819319E2,-9.219297171E-1,-1.797573686E0,5.914115906E-1
1.679819319E2,6.798452139E-2,1.689454317E-1,-4.127259254E0
1.680819319E2,-2.932152748E-1,3.612995893E-2,-2.746769428E0
1.681819319E2,1.052201152E0,4.394657165E-2,7.531118393E-1
1.682819319E2,1.386750042E-1,-1.103570342E0,2.876514435E0
1.683819323E2,1.199443340E0,-2.373611450E0,1.787815094E-1
1.684819323E2,-4.291844368E-2,-1.655788720E-2,-3.407028198E0
1.685819323E2,6.889308691E-1,8.874793053E-1,-2.117734909E0
1.686819323E2,-1.594317555E-1,-8.662009835E-1,1.956586838E0
1.687819323E2,6.752811670E-1,-6.102084517E-1,2.577643394E0
1.688819323E2,-2.827947140E-1,-1.248841286E0,-8.297042847E-1
1.689819971E2,-2.733404636E-1,-2.146835923E-1,-3.600704670E0
1.690819971E2,-1.445604563E-1,2.267019153E-1,-2.662844658E0
1.691819971E2,2.476507425E-1,-9.905226231E-1,1.476328850E0
1.692819971E2,4.835430980E-1,1.189851686E-1,7.522115707E-1
1.693819971E2,5.106559992E-1,-2.123686552E0,8.634681702E-1
1.694819971E2,6.619294882E-1,-1.931454837E-1,-3.618452072E0
1.695819970E2,2.554416656E-1,7.279839516E-1,-2.692754745E0
1.696819971E2,1.122493818E-1,6.655694842E-1,9.763393402E-1
1.697819971E2,-8.934916854E-1,2.300796956E-1,2.838027000E0
1.698819971E2,-1.371820331E0,-2.162833929E0,-4.639720917E-2
1.699819971E2,3.924554884E-1,-5.218688846E-1,-2.880260944E0
1.700819971E2,-9.883121252E-1,-1.542894989E-1,-1.703392029E0
1.701819971E2,-9.364943206E-2,-1.097134113E0,1.229093552E0
1.702819971E2,6.107364893E-1,-3.483998775E-1,1.367836952E0
1.703819971E2,1.053248286E0,-1.923796296E0,2.763661385E0
1.704819971E2,-2.088668644E-1,3.329051435E-1,-2.081868172E0
1.705819962E2,8.473690152E-1,3.429413438E-1,-2.850206852E0
1.706819962E2,-2.291905880E-2,-7.577258945E-1,8.760766983E-1
1.707819962E2,-2.838444114E-1,-6.835169792E-1,2.720366478E0
1.708819962E2,-1.204172134E0,-1.287943363E0,1.031804085E0
1.709819962E2,-3.040956259E-1,-6.634664536E-1,-2.147888184E0
1.710819962E2,-2.951147556E-1,4.515971243E-1,-2.486340046E0
1.711819962E2,-6.402538717E-2,-6.779470444E-1,1.268803596E0
1.712819961E2,-1.564532816E-1,-9.918419123E-1,3.434060097E0
