"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.230771241E2,-1.094212383E-1,-2.564870417E-1,3.565925732E-2
2.231771241E2,9.086620063E-3,1.870011240E-1,-2.697733641E-1
2.232771975E2,1.202640980E-1,1.986075640E-1,-3.504075706E-1
2.233771975E2,4.159228802E-1,4.160755873E-1,7.108944654E-2
2.234771975E2,4.415792227E-1,3.562107980E-1,2.903900743E-1
2.235771975E2,-6.788240373E-2,-7.322747260E-2,2.934443951E-1
2.236771975E2,-5.376377702E-1,-1.007164046E-1,1.828777790E-1
2.237771975E2,1.141554415E-1,-1.214858219E-1,3.337614834E-1
2.238771975E2,-1.033125818E-1,-5.429064855E-2,-1.182787865E-1
2.239771975E2,-1.479057521E-1,-4.207334295E-2,-3.436116967E-3
2.240771975E2,-3.130684374E-3,1.784490049E-1,1.114065498E-1
2.241771975E2,-2.267073691E-1,5.156466365E-1,1.089630872E-1
2.242771975E2,3.107776865E-2,2.713005245E-1,-1.818087697E-1
2.243771975E2,1.446987092E-1,1.222494096E-1,-2.740494311E-1
2.244771974E2,2.687043548E-1,9.231700748E-2,2.964987159E-1
2.245771974E2,-8.559749275E-2,1.136972904E-1,-2.386192381E-1
2.246771111E2,-4.264602959E-1,-1.569160074E-1,6.337726954E-3
2.247771111E2,1.978439838E-1,-2.577087879E-1,3.227659166E-1
2.248771112E2,2.112830132E-1,-1.153771728E-1,-1.097266674E-1
2.249771112E2,-1.290452853E-2,2.573269792E-2,-9.078984708E-2
2.250771112E2,-2.804635167E-1,-3.481168449E-1,-3.943898678E-1
2.251771112E2,-3.751476109E-1,4.881576896E-1,-2.887101769E-1
2.252771111E2,6.284276396E-2,2.419789881E-1,-2.502256632E-1
2.253771111E2,1.618029326E-1,1.515709460E-1,-1.500437707E-1
2.254771111E2,1.208749637E-1,1.179733500E-1,2.555707395E-1
2.255771109E2,1.886046492E-2,-1.214858219E-1,3.093268871E-1
2.256771109E2,-5.309182405E-1,-6.749297380E-1,1.498910636E-1
2.257771109E2,-1.069777757E-1,-3.132975101E-1,7.903069258E-2
2.258771109E2,3.035236597E-1,-2.742021382E-1,1.366810966E-2
2.259771109E2,2.063960880E-1,1.046106778E-2,-2.147954851E-1
2.260771109E2,-7.887797803E-2,-5.515349507E-1,-4.689154327E-1
2.261771109E2,-6.830236912E-1,1.057560444E-1,-1.879174262E-1
2.262771109E2,-4.020256996E-1,9.537133574E-2,-2.380083650E-1
2.263771109E2,3.169626892E-1,3.184135258E-2,-9.995282441E-2
2.264771109E2,2.985603921E-2,5.003749728E-1,1.022435725E-1
2.265771109E2,9.521862119E-2,-2.595413625E-1,2.109775841E-1
2.266770776E2,-1.729512215E-1,-3.780492246E-1,7.475463301E-2
2.267770442E2,1.031598672E-1,-3.597232699E-1,2.470186353E-1
2.268770109E2,1.756237587E-3,-4.037055671E-1,1.305724494E-2
2.269769776E2,-2.016618848E-1,-2.924517356E-2,-2.031890452E-1
2.270769442E2,-6.036112309E-1,-2.888629138E-1,-4.383721650E-1
2.271769109E2,-6.872233935E-4,1.766164154E-1,1.572214365E-1
2.272768776E2,-2.126574665E-1,1.179733500E-1,-6.635523587E-2
2.273768442E2,-2.315942794E-1,-5.245805159E-2,-4.420373738E-1
2.274768109E2,2.442697436E-1,2.932916880E-1,4.237877578E-2
2.275767776E2,-1.290452853E-2,6.177374721E-2,4.421137273E-2
2.276767442E2,-4.881576896E-1,-4.018729627E-1,1.916589774E-2
2.277767102E2,-1.338558495E-1,-3.591124117E-1,-5.658139288E-2
2.278766769E2,1.074359268E-1,-1.178206354E-1,-6.391177326E-2
2.279766436E2,1.056033298E-1,-2.002874464E-1,-1.213331074E-1
2.280765769E2,-1.014799923E-1,-1.282053441E-1,-4.188244939E-1
2.281765102E2,-2.651918828E-1,9.109527618E-2,-3.418554664E-1
2.282764436E2,1.068250611E-1,-1.703550518E-1,-3.214678168E-2
2.283763769E2,1.043815985E-1,4.528038576E-2,-1.708131880E-1
2.284763103E2,1.892918646E-1,3.580434024E-1,1.596648991E-1
2.285762438E2,3.444516361E-1,5.358051658E-1,6.868416071E-1
2.286761772E2,-2.010510266E-1,-2.668717504E-1,1.712713391E-1
2.287761105E2,-3.794236779E-1,-2.729803920E-1,-1.259909570E-2
2.288760438E2,3.835470080E-1,-2.980258763E-1,8.513934165E-2
2.289759772E2,-1.534798928E-2,1.888337135E-1,-1.530981064E-1
2.290759105E2,8.001571298E-1,2.804635167E-1,6.055965424E-1
2.291758439E2,-8.132143319E-2,-5.490151420E-2,-8.101600409E-2
2.292757772E2,-2.792417705E-1,5.566509441E-2,-3.113121986E-1
2.293757106E2,2.314415723E-1,2.315942794E-1,3.138320148E-2
2.294756439E2,3.945426047E-1,6.543130279E-1,3.722459972E-1
2.295755439E2,-2.878702432E-2,4.350124002E-1,7.558693886E-1
2.296754772E2,-5.994115397E-2,-1.880701333E-1,5.054146051E-1
2.297754106E2,-3.739258945E-1,1.901318133E-2,1.034653038E-1
2.298753439E2,1.098793894E-1,-1.111011133E-1,2.018146068E-1
2.299752772E2,8.910996467E-2,1.998292953E-1,-1.072832122E-1
2.300752105E2,3.798818290E-1,2.774091661E-1,3.490331173E-1
2.301751439E2,1.660789847E-1,4.466952011E-2,-2.848159149E-2
2.302750773E2,-2.383138090E-1,3.574325144E-1,-4.646393657E-1
2.303750106E2,1.294270754E-1,3.489567712E-2,-2.050216496E-1
2.304749440E2,1.098793894E-1,4.826599061E-1,-2.557234764E-1
2.305748773E2,1.245401502E-1,2.584723532E-1,2.293035388E-1
2.306748106E2,-8.628471754E-3,-1.117119789E-1,3.321579844E-2
2.307747446E2,-4.734969139E-1,-4.715116024E-1,-6.085744873E-2
2.308746780E2,2.076178193E-1,-2.448806018E-1,3.441462219E-1
2.309746113E2,-1.607339233E-1,-7.322747260E-2,-3.656792045E-1
2.310745779E2,1.642463952E-1,2.645809948E-1,-1.565342210E-2
2.311745446E2,-2.218204439E-1,-1.343140006E-1,-2.178498209E-1
2.312745113E2,-6.482807547E-2,1.857793927E-1,-2.642755806E-1
2.313744780E2,4.544073939E-1,3.818671405E-1,-3.947716579E-2
2.314744447E2,1.844049394E-1,9.239336476E-3,-2.111303061E-1
2.315744113E2,2.882520258E-1,2.413681298E-1,4.809800088E-1
2.316743780E2,-5.322163552E-2,2.206750773E-2,8.819366992E-2
2.317743447E2,-6.133850813E-1,-3.383429945E-1,-8.345946670E-2
2.318743113E2,3.163518310E-1,-2.241111845E-1,4.638758004E-1
2.319742780E2,-3.306308016E-2,-2.619084716E-2,-1.518763751E-1
2.320742446E2,-4.344778880E-2,1.840231568E-2,-3.479641080E-1
2.321742112E2,-7.575492859E-1,-1.899027377E-1,-8.916341662E-1
2.322741779E2,4.788419902E-1,1.802816093E-1,-2.318997234E-1
2.323741446E2,1.519527286E-2,1.069777757E-1,-3.052035570E-1
2.324741112E2,1.098793894E-1,2.523637116E-1,-1.048397496E-1
2.325741112E2,8.910996467E-2,2.096031308E-1,1.718822122E-1
2.326741112E2,-3.934735656E-1,2.859613001E-1,-8.284860104E-2
2.327741112E2,-5.278639197E-1,-6.651558876E-1,1.052978933E-1
2.328741112E2,7.628180087E-2,-3.236822188E-1,4.247804284E-1
2.329741112E2,2.149482071E-1,-2.008983046E-1,-6.452263892E-2
2.330741112E2,2.454914749E-1,-4.879286140E-2,8.399396902E-4
2.331741112E2,-3.507130146E-1,-3.975969255E-1,-3.913355470E-1
2.332741112E2,-1.564578563E-1,1.851685345E-1,-1.317178160E-1
2.333741112E2,-1.949423701E-1,1.802816093E-1,-3.076470196E-1
2.334741112E2,2.815325260E-1,2.749657333E-1,-3.459024429E-2
2.335741112E2,1.458440814E-2,2.798526287E-1,1.199586615E-1
2.336741112E2,-5.444336683E-2,6.177374721E-2,2.036471963E-1
2.337741112E2,-3.867540658E-1,-4.739550650E-1,5.581781268E-2
2.338741112E2,-1.246928647E-1,-2.742021382E-1,1.327868253E-1
2.339741112E2,1.068250611E-1,-2.204459906E-1,2.036471963E-1
2.340741113E2,1.850158125E-1,-5.795583874E-2,-2.154063582E-1
2.341741113E2,-1.790598780E-1,-5.295438170E-1,-4.188244939E-1
2.342741113E2,-3.427717686E-1,1.338558495E-1,-1.262200326E-1
2.343741113E2,-8.743008971E-2,7.643451542E-2,-8.834638447E-2
2.344741112E2,-1.509600729E-1,2.994003296E-1,-2.202932835E-1
2.345741112E2,-1.962404512E-2,5.052618980E-1,3.325397670E-1
2.346741112E2,-1.821141988E-1,1.772272736E-1,1.792125851E-1
2.347738826E2,-3.311653137E-1,-5.808565021E-1,1.107956842E-1
2.348738826E2,8.727737516E-2,-1.324813962E-1,3.349832296E-1
2.349738826E2,1.532508135E-1,-1.074359268E-1,1.590540409E-1
2.350738826E2,1.306488067E-1,1.931097806E-1,-9.689849615E-2
2.351738826E2,1.782962978E-1,-2.057852298E-1,1.480584592E-1
2.352738826E2,-1.827250719E-1,-1.471421719E-1,-2.740494311E-1
2.353738826E2,5.062545836E-2,1.815033406E-1,-3.418554664E-1
2.354738826E2,1.214094646E-2,2.181552500E-1,-3.229186535E-1
2.355738826E2,4.512767121E-2,3.879757822E-1,5.826127157E-2
2.356738826E2,-9.850202128E-3,3.348305225E-1,4.565454125E-1
2.357738826E2,-2.817615867E-2,-1.569160074E-1,5.475643277E-1
2.358738826E2,-1.900554448E-1,-1.960113794E-1,2.671771944E-1
2.359738826E2,1.190423667E-1,-2.106721550E-1,3.502548635E-1
2.360738826E2,-1.229366288E-2,1.460731477E-1,-1.341612786E-1
2.361738826E2,-3.635411859E-1,9.720393270E-2,6.070473418E-2
2.362738826E2,9.460775554E-2,2.480876446E-1,-7.551821321E-2
2.363738826E2,1.300379336E-1,4.490623176E-1,-2.111303061E-1
2.364738826E2,1.776854247E-1,1.821141988E-1,-2.251801938E-1
2.365738826E2,1.123228446E-1,2.651918828E-1,-2.160172164E-1
2.366738826E2,4.690681398E-1,5.614615083E-1,5.774967074E-1
2.367738826E2,2.033417672E-1,1.901318133E-2,1.107956842E-1
2.368738826E2,-6.666067243E-2,7.338018715E-2,-5.719225854E-2
2.369738826E2,1.813506186E-1,-3.126866519E-1,2.225840241E-1
2.370738825E2,7.811439037E-2,-4.428009391E-1,-2.697733641E-1
2.371738825E2,2.021200359E-1,3.165045679E-1,-3.947716579E-2
2.372738825E2,1.392009109E-1,-3.200170398E-1,-3.275764734E-2
2.373738825E2,1.091921609E-2,3.446043432E-1,-4.108832479E-1
2.374738826E2,2.802344225E-2,1.106429696E-1,-3.559053540E-1
2.375738826E2,1.385900527E-1,2.951242626E-1,-1.015563495E-2
2.376738826E2,3.517820239E-1,3.855323195E-1,5.836054087E-1
2.377738826E2,-5.627596006E-2,-5.184718594E-2,2.262492180E-1
2.378738826E2,-5.828418136E-1,-4.085924923E-1,1.395063549E-1
2.379738826E2,5.423719883E-1,-2.931389511E-1,8.358927369E-1
2.380738826E2,-1.931097806E-1,-4.574617147E-1,-3.516293168E-1
2.381738826E2,9.705121815E-2,1.558469981E-1,2.672535367E-3
2.382738826E2,-6.872233935E-4,3.428481147E-2,-4.646393657E-1
2.383738826E2,3.401755691E-1,2.303725630E-1,-2.221258730E-1
2.384738826E2,1.575268805E-1,-4.573853686E-2,-2.764928937E-1
2.385738826E2,2.479349375E-1,1.840231568E-2,1.529453844E-1
2.386738826E2,-1.265254617E-1,2.041053474E-1,-4.438699484E-1
2.387738826E2,-1.344667077E-1,-2.558761835E-1,1.480584592E-1
2.388738826E2,-8.986591101E-1,-3.053562641E-1,-3.748421967E-1
2.389738826E2,-1.576795876E-1,-1.580613852E-2,2.103667259E-1
2.390738826E2,-1.393536329E-1,-1.556942761E-1,-2.825251780E-3
2.391738826E2,1.960113794E-1,1.674534380E-1,-4.481460154E-1
2.392738827E2,1.086576581E-1,-1.782962978E-1,-3.113121986E-1
2.393738827E2,-5.187009573E-1,4.912120104E-1,-2.086868435E-1
2.394738826E2,-7.215845585E-2,-3.107776865E-2,-3.825543448E-2
2.395738826E2,1.819614917E-1,7.406740915E-3,-1.036180183E-1
2.396738826E2,4.573853686E-2,2.218204439E-1,3.382666409E-2
2.397738826E2,-2.206750773E-2,1.656972058E-2,3.374266922E-1
2.398738826E2,-4.356232882E-1,-4.409683347E-1,1.052978933E-1
2.399738827E2,-1.589013189E-1,-4.873940945E-1,2.488512248E-1
2.400738827E2,1.440878361E-1,-4.971679449E-1,5.765040591E-2
2.401738823E2,3.261256814E-1,2.792417705E-1,-1.005636901E-1
2.402738823E2,-3.226132095E-1,-1.947896481E-1,-6.393468380E-1
2.403738823E2,-3.568216562E-1,3.116176426E-1,-1.433242559E-1
2.404738823E2,-9.048441797E-2,8.193229884E-2,-1.109483987E-1
2.405738823E2,1.581377387E-1,-1.697441787E-1,-2.135737687E-1
2.406738823E2,3.920991421E-1,4.056908786E-1,3.691916764E-1
2.407738823E2,-1.308015138E-1,-2.711478174E-1,1.150717437E-1
2.408738823E2,-2.835178375E-1,-6.419430375E-1,-4.436408728E-2
2.409738822E2,-1.411862224E-1,-2.045634985E-1,1.224021241E-1
2.410738822E2,-3.959170282E-1,6.952410340E-1,3.997349441E-1
2.411738822E2,-6.604980677E-2,-1.917353272E-1,-5.562691689E-1
2.412738823E2,-7.715991735E-1,-7.671703696E-1,-5.703190565E-1
2.413738823E2,2.497675270E-1,-1.892918646E-1,-6.269004941E-2
2.414735600E2,3.481168449E-1,-6.059019566E-1,-4.102723598E-1
2.415735600E2,-1.595885493E-2,6.055201590E-2,-4.628067911E-1
2.416735600E2,-8.437576145E-2,5.309182405E-1,8.941540122E-2
2.417735600E2,-9.414960444E-2,5.101488233E-1,3.178789914E-1
2.418735600E2,-1.894445866E-1,-3.316234648E-1,3.979023397E-1
2.419735600E2,7.864889689E-3,-4.397466183E-1,4.284456074E-1
2.420735603E2,1.379791945E-1,-3.249039650E-1,1.224021241E-1
2.421735603E2,2.638174295E-1,1.027017161E-1,-1.732566506E-1
2.422735603E2,-2.645809948E-1,9.903652966E-2,-5.073999166E-1
2.423735603E2,1.508073509E-1,-2.845868468E-1,-1.292743534E-1
2.424735603E2,2.461023331E-1,-3.902665377E-1,-2.826015353E-1
2.425735603E2,6.345362961E-2,1.375210434E-1,-2.654972970E-1
2.426735603E2,1.014570832E0,1.576795876E-1,1.052978933E-1
2.427735603E2,4.263075888E-1,5.199226737E-1,1.006935000E0
2.428735603E2,-1.967749745E-1,-1.641700417E-2,3.887393773E-1
2.429735603E2,-2.279291004E-1,-8.788824081E-2,3.899610937E-1
2.430735603E2,3.120757937E-1,-9.277515858E-2,5.750532746E-1
2.431735606E2,-1.344667077E-1,-3.823252916E-1,-3.070361316E-1
2.432735606E2,1.263727546E-1,3.879757822E-1,6.620252132E-2
2.433735356E2,1.422552466E-1,-6.083454490E-1,3.374266922E-1
2.434735356E2,-7.635815564E-5,1.717294902E-1,-2.856558561E-1
2.435735022E2,1.831832081E-1,1.045343131E-1,-1.921934783E-1
2.436734689E2,3.310126066E-1,4.441753924E-1,2.649627998E-2
2.437734356E2,2.112830132E-1,6.097198725E-1,6.483570933E-1
2.438734022E2,6.528622657E-2,2.700788081E-1,3.685808182E-1
2.439733689E2,-4.759403765E-1,-2.033417672E-1,6.925684959E-2
2.440733356E2,3.994295001E-1,-3.077997267E-1,4.846452177E-1
2.441733022E2,-1.356884390E-1,-2.375502288E-1,-3.149773777E-1
2.442732688E2,4.336379766E-1,2.829069793E-1,-3.031418845E-2
2.443732355E2,3.322343230E-1,2.065488100E-1,-3.479641080E-1
2.444732022E2,-3.977496326E-1,1.723403633E-1,-6.802747846E-1
2.445731689E2,1.086576581E-1,3.555999398E-1,-1.140027270E-1
2.446731355E2,4.263075888E-1,1.784490049E-1,1.553888470E-1
2.447725569E2,2.192242593E-1,2.731331289E-1,3.777438104E-1
2.448725237E2,1.145372284E-3,2.028836161E-1,6.009386852E-2
2.449724904E2,-3.782019317E-1,2.145664208E-2,3.565925732E-2
2.450724568E2,1.966222525E-1,-4.299727678E-1,4.864778221E-1
2.451724235E2,-1.424079537E-1,-2.344958931E-1,7.475463301E-2
2.452723903E2,-3.000875562E-2,2.193769813E-1,1.425606757E-1
2.453723569E2,-3.360522389E-1,-1.121472239E0,-4.854087830E-1
2.454723236E2,-5.125923157E-1,4.710534513E-1,-4.420373738E-1
2.455722902E2,4.354705513E-1,1.931097806E-1,-1.390482038E-1
2.456722569E2,4.947244823E-1,4.563927054E-1,-7.124216110E-2
2.457722235E2,3.229949996E-2,4.625013471E-1,-1.443169173E-2
2.458721902E2,-3.220023513E-1,-1.318705380E-1,1.107956842E-1
2.459721569E2,-3.855323195E-1,-2.180025280E-1,3.893502355E-1
2.460721236E2,9.033169597E-2,-4.666246772E-1,4.571562707E-1
2.461720903E2,8.239044994E-2,-4.959462285E-1,8.170322515E-3
2.462720569E2,-1.240820065E-1,1.350775808E-1,-2.202932835E-1
2.463720236E2,-3.824779987E-1,2.260964960E-1,-2.783254683E-1
2.464719903E2,-1.735620946E-1,3.922518492E-1,-2.459496260E-1
2.465719903E2,1.520290822E-1,1.943315119E-1,-2.257910669E-1
2.466719903E2,-4.528038576E-2,1.900554448E-1,-6.979898810E-1
2.467719903E2,1.862375438E-1,2.505311072E-1,5.548947453E-1
2.468719903E2,-3.665955067E-1,1.173624843E-1,-4.487568736E-1
2.469719903E2,-1.546252668E-1,-6.327800155E-1,2.586250603E-1
2.470719903E2,1.868484020E-1,-5.649740100E-1,1.987602860E-1
2.471719903E2,1.001055390E-1,-5.729152560E-1,-3.825543448E-2
2.472719903E2,4.085161164E-2,3.617085814E-1,1.083522215E-1
2.473719903E2,-8.094727993E-1,-2.717586756E-1,-9.142361879E-1
2.474719903E2,1.147663072E-1,1.308015138E-1,-3.161991239E-1
2.475719903E2,4.140902758E-1,-7.200574130E-2,-2.557234764E-1
2.476719903E2,-7.215845585E-2,1.259146035E-1,-3.485749662E-1
2.477719903E2,-1.210276783E-1,1.100321040E-1,-5.902485549E-2
2.478719902E2,-3.409391642E-1,-4.092033505E-1,-1.427133977E-1
2.479719902E2,-1.430188268E-1,-6.285039783E-1,-1.421025246E-1
2.480719902E2,5.734497309E-2,-3.322343230E-1,-9.628763795E-2
2.481719902E2,2.613739669E-1,-2.320524305E-1,2.525164187E-1
2.482719901E2,-8.743008971E-2,2.206750773E-2,-5.597052723E-2
2.483719901E2,-7.093672454E-2,-6.528622657E-2,-2.172389477E-1
2.484719901E2,-1.448514163E-1,5.199990422E-2,-1.726457924E-1
2.485719901E2,2.259437889E-1,3.489567712E-2,7.414376736E-2
2.486719901E2,-1.894445866E-1,6.360634416E-2,-4.719697535E-1
2.487719901E2,-2.573269792E-2,6.347653270E-1,2.439643145E-1
2.488719901E2,-1.216385439E-1,1.191950813E-1,4.644866586E-1
2.489719901E2,-3.165045679E-1,-2.968041599E-1,3.722459972E-1
2.490719901E2,5.930737853E-1,-3.468950987E-1,5.463426113E-1
2.491719901E2,5.271003246E-1,7.032585889E-2,3.321579844E-2
2.492719901E2,2.546544373E-1,-1.508073509E-1,8.941540122E-2
2.493719901E2,1.569160074E-1,3.470478058E-1,1.272890419E-1
2.494719901E2,-5.003749728E-1,-5.795583874E-2,2.115884423E-1
2.495719901E2,-4.833471403E-2,1.760055423E-1,7.292203605E-2
2.496719901E2,1.641700417E-2,2.896264791E-1,-1.457677186E-1
2.497719897E2,1.245401502E-1,6.036112309E-1,-1.469894499E-1
2.498719897E2,2.461023331E-1,2.951242626E-1,1.139492750E0
2.499719897E2,-6.185010541E-3,-1.844049394E-1,3.105486333E-1
2.500719897E2,-2.865721583E-1,-1.856266707E-1,-1.805870384E-1
2.501719897E2,1.227075532E-1,9.964739531E-2,-6.024658307E-2
2.502719897E2,1.874592751E-1,2.945134044E-1,1.733330078E-2
2.503719897E2,4.098142087E-1,7.704538107E-2,4.021784067E-1
2.504719896E2,5.978843570E-2,-3.718642145E-2,1.859321147E-1
2.505719896E2,1.477530301E-1,1.900554448E-1,-4.802928120E-2
2.506719896E2,7.933612168E-2,1.094212383E-1,-1.647045463E-1
2.507719896E2,2.253329158E-1,7.447211146E-1,5.459608138E-2
2.508719896E2,-2.634356357E-2,6.256023645E-1,6.453027725E-1
2.509719896E2,8.544477820E-2,-1.763873361E-2,6.031530499E-1
2.510719896E2,-4.612796307E-1,-3.811035454E-1,-2.787072770E-2
2.511719896E2,2.662608922E-1,-2.186134011E-1,2.702315152E-1
2.512719896E2,1.709659100E-1,-1.147663072E-1,-1.140027270E-1
2.513719896E2,4.512767121E-2,-1.532508135E-1,-2.691625059E-1
2.514719896E2,1.856266707E-1,-2.619848251E-1,-1.335504204E-1
2.515719896E2,-4.130212665E-1,2.438115925E-1,-3.381902575E-1
2.516719896E2,3.633884490E-1,3.525456190E-1,-7.490734756E-2
2.517719896E2,5.820782185E-1,7.887797803E-2,1.877647042E-1
2.518719897E2,4.116468132E-1,7.068474293E-1,6.422484517E-1
2.519719897E2,2.454914749E-1,8.804095536E-2,8.513934165E-2
2.520719897E2,-2.254856378E-1,4.650211707E-2,-1.219439730E-1
2.521719897E2,2.180025280E-1,-5.142721534E-1,2.732858360E-1
2.522719897E2,-9.353873879E-2,-2.992476225E-1,-1.384373307E-1
2.523719897E2,1.550834179E-1,5.522985458E-1,2.537381649E-1
2.524719897E2,1.862375438E-1,-2.583196461E-1,-1.504255645E-2
2.525719897E2,5.306891724E-2,5.309182405E-1,-2.331214547E-1
2.526719897E2,2.088395506E-1,2.193769813E-1,-1.518763751E-1
2.527719900E2,3.120757937E-1,2.199878395E-1,6.337726954E-3
2.528719900E2,3.798818290E-1,4.924337566E-1,4.052327275E-1
2.529719900E2,3.530037403E-1,3.428481147E-2,1.944842190E-1
2.530719900E2,-3.708715737E-1,-1.062141955E-1,-6.085744873E-2
2.531719900E2,-4.352414981E-3,-2.387719452E-1,1.651626974E-1
2.532719900E2,7.139487565E-2,-4.146247730E-2,-1.137736533E-2
2.533719900E2,-7.460191846E-2,-1.776854247E-1,-1.262200326E-1
2.534719901E2,-3.543781936E-1,1.107193250E-2,-8.317694068E-1
2.535719901E2,-2.157117873E-1,3.116176426E-1,-6.350708008E-1
2.536719901E2,-6.604980677E-2,1.992184222E-1,-1.775327176E-1
2.537719901E2,-1.619556546E-1,1.240820065E-1,-5.230533704E-2
2.538719902E2,-7.338018715E-2,3.201697469E-1,7.369325757E-1
2.539719902E2,1.819614917E-1,2.573269792E-2,1.291216463E-1
2.540719902E2,4.147011340E-1,-2.057852298E-1,4.345542490E-1
2.541719902E2,3.591124117E-1,-5.289329290E-1,5.524512529E-1
2.542719902E2,-2.413681298E-1,-6.657667756E-1,-2.086868435E-1
2.543719902E2,-1.179733500E-1,1.698969007E-1,-7.185302675E-2
2.544719902E2,-3.250566721E-1,-7.036404014E-1,-4.182136059E-1
2.545719902E2,1.145372284E-3,6.048329473E-1,-8.360454440E-1
2.546719902E2,1.856266707E-1,1.760055423E-1,-5.440518856E-1
2.547721227E2,2.619848251E-1,1.821141988E-1,-1.616502106E-1
2.548721227E2,3.596469015E-2,1.298088697E-3,3.728568852E-1
2.549721227E2,-6.055201590E-2,-2.522109747E-1,2.519055605E-1
2.550721227E2,1.868484020E-1,-1.947896481E-1,1.969276816E-1
2.551721227E2,2.496911772E-2,-2.625956833E-1,1.370628923E-1
2.552721227E2,-2.499202490E-1,-2.595413625E-1,-4.558581859E-2
2.553721227E2,-5.736788511E-1,-3.077997267E-1,-4.231005311E-1
2.554721227E2,-4.069126248E-1,-3.175735772E-1,-2.599995136E-1
2.555721227E2,-2.957351506E-1,1.961641014E-1,-4.566981196E-1
2.556721227E2,1.074359268E-1,1.680642962E-1,-1.304960847E-1
2.557721227E2,1.929570585E-1,1.039234474E-1,-3.336851299E-2
2.558721227E2,6.895141304E-2,4.221842289E-1,-1.137736533E-2
2.559721227E2,-3.696498275E-1,1.216385439E-1,3.068834245E-1
2.560721227E2,1.123228446E-1,-2.496911772E-2,6.483570933E-1
2.561721227E2,-2.676353455E-1,-2.473240644E-1,3.948480189E-1
2.562721227E2,-1.949423701E-1,-1.145372284E-3,2.421317101E-1
2.563721227E2,5.917757004E-2,-1.306488067E-1,-2.972623110E-1
2.564721227E2,1.935679317E-1,-4.000403881E-1,-1.198823005E-2
2.565721227E2,2.143373489E-1,-2.977967961E-3,-1.665371358E-1
2.566721227E2,3.438407779E-1,-5.345070967E-4,-3.703370690E-2
2.567721227E2,1.312596649E-1,8.437576145E-2,-4.035528600E-1
2.568721226E2,1.300379336E-1,4.172973335E-1,6.864598393E-2
2.569721226E2,-1.564578563E-1,4.490623176E-1,9.308059514E-2
2.570721226E2,3.652210534E-1,-3.096323311E-1,5.090798140E-1
2.571721226E2,-4.967097938E-1,-4.451680556E-2,5.642867833E-2
2.572721227E2,2.998584807E-1,1.014799923E-1,1.358411610E-1
2.573721227E2,-1.393536329E-1,-3.383429945E-1,-2.184606791E-1
2.574721226E2,5.112178326E-1,3.910301030E-1,3.991240859E-1
2.575721232E2,2.259437889E-1,-2.399936765E-1,-1.854739636E-1
2.576721232E2,5.856670439E-2,5.162574649E-1,-7.138723731E-1
2.577721232E2,2.772564590E-1,2.432007194E-1,-2.154063582E-1
2.578721232E2,6.162103266E-2,1.008691266E-1,-1.286634952E-1
2.579721232E2,-2.145664208E-2,2.114357352E-1,3.704134226E-1
2.580721232E2,4.390593991E-2,-1.458440814E-2,2.280818075E-1
2.581721232E2,-1.955532432E-1,-2.705369592E-1,3.551417887E-1
2.582721232E2,8.605564386E-2,-3.804926872E-1,4.705953002E-1
2.583721232E2,-4.772384837E-2,-9.338602424E-2,6.620252132E-2
2.584721232E2,2.076178193E-1,3.751476109E-1,1.122464892E-2
2.585721232E2,-1.521818042E-1,8.132143319E-2,-1.341612786E-1
2.586721232E2,-1.155298874E-1,3.220023513E-1,-3.143665195E-1
2.587721233E2,-5.505422875E-2,-1.580613852E-2,-2.844341397E-1
2.588721233E2,-3.550654277E-2,2.651918828E-1,-4.298200607E-1
2.589721233E2,1.587486118E-1,2.853504419E-1,-7.712173741E-3
2.590721232E2,-5.199990422E-2,-4.177554548E-1,-5.413793400E-2
2.591721232E2,-1.075886413E-1,-3.316234648E-1,2.329687327E-1
2.592721232E2,4.085161164E-2,-2.687043548E-1,4.498258829E-1
