"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.343415653E2,-5.759999752E0,-1.535999966E1,-4.439999771E1
1.344415653E2,-5.639999866E0,-1.469999981E1,-4.589999771E1
1.345415653E2,-5.940000057E0,-1.547999954E1,-4.643999863E1
1.346415653E2,-6.119999886E0,-1.559999943E1,-4.571999741E1
1.347415653E2,-6.000000000E0,-1.589999962E1,-4.386000061E1
1.348415653E2,-5.039999962E0,-1.488000011E1,-4.518000031E1
1.349415653E2,-4.739999771E0,-1.500000000E1,-4.643999863E1
1.350415653E2,-6.179999828E0,-1.589999962E1,-4.475999832E1
1.351415653E2,-4.980000019E0,-1.415999985E1,-4.673999786E1
1.352415653E2,-5.579999924E0,-1.553999996E1,-4.523999786E1
1.353415653E2,-5.159999847E0,-1.469999981E1,-4.577999878E1
1.354415653E2,-5.519999981E0,-1.446000004E1,-4.559999847E1
1.355415653E2,-6.119999886E0,-1.451999950E1,-4.584000015E1
1.356415653E2,-6.059999943E0,-1.253999996E1,-4.445999908E1
1.357415653E2,-8.819999695E0,-1.139999962E1,-4.679999924E1
1.358415653E2,-9.539999962E0,-8.519999504E0,-4.673999786E1
1.359415653E2,-1.080000019E1,-5.219999790E0,-4.752000046E1
1.360415653E2,-1.073999977E1,-9.599999785E-1,-4.745999908E1
1.361415653E2,-1.013999939E1,1.740000010E0,-4.631999969E1
1.362415653E2,-1.031999969E1,3.839999914E0,-4.734000015E1
1.363415653E2,-9.599999428E0,5.759999752E0,-4.823999786E1
1.364415653E2,-8.519999504E0,7.859999657E0,-4.847999954E1
1.365415653E2,-9.000000000E0,8.159999847E0,-4.620000076E1
1.366415653E2,-9.420000076E0,7.739999771E0,-4.589999771E1
1.367415653E2,-1.085999966E1,8.340000153E0,-4.518000031E1
1.368415653E2,-1.001999950E1,9.300000191E0,-4.739999771E1
1.369415653E2,-1.061999989E1,9.479999542E0,-4.452000046E1
1.370415653E2,-1.097999954E1,1.055999947E1,-4.686000061E1
1.371415653E2,-1.163999939E1,1.043999958E1,-4.565999985E1
1.372415653E2,-1.139999962E1,1.013999939E1,-4.553999710E1
1.373415653E2,-1.121999931E1,1.038000011E1,-4.613999939E1
1.374415653E2,-9.420000076E0,1.097999954E1,-4.703999710E1
1.375415653E2,-9.719999313E0,1.139999962E1,-4.625999832E1
1.376415653E2,-9.599999428E0,1.043999958E1,-4.679999924E1
1.377415653E2,-1.073999977E1,1.050000000E1,-4.331999969E1
1.378415653E2,-1.080000019E1,1.019999981E1,-4.523999786E1
1.379415653E2,-1.073999977E1,1.026000023E1,-4.529999924E1
1.380415653E2,-1.013999939E1,1.092000008E1,-4.625999832E1
1.381415653E2,-1.092000008E1,1.038000011E1,-4.643999863E1
1.382415653E2,-1.092000008E1,9.599999428E0,-4.631999969E1
1.383415653E2,-1.061999989E1,9.300000191E0,-4.721999741E1
1.384415653E2,-1.109999943E1,8.760000229E0,-4.518000031E1
1.385415653E2,-1.013999939E1,1.026000023E1,-4.613999939E1
1.386415653E2,-9.719999313E0,9.599999428E0,-4.565999985E1
1.387415653E2,-1.109999943E1,7.919999599E0,-4.463999939E1
1.388415653E2,-1.109999943E1,7.319999695E0,-4.643999863E1
1.389415653E2,-1.157999992E1,7.500000000E0,-4.595999908E1
1.390415653E2,-1.446000004E1,3.539999962E0,-3.725999832E1
1.391415653E2,-1.427999973E1,2.700000048E0,-4.236000061E1
1.392415653E2,-1.409999943E1,1.259999990E0,-3.954000092E1
1.393415653E2,-1.500000000E1,-4.799999893E-1,-4.170000076E1
1.394415653E2,-1.103999996E1,2.879999876E0,-4.757999802E1
1.395415653E2,-1.205999947E1,3.240000010E0,-4.463999939E1
1.396415653E2,-1.092000008E1,5.519999981E0,-4.343999863E1
1.397415653E2,-1.343999958E1,2.639999866E0,-4.037999725E1
1.398415653E2,-1.157999992E1,4.259999752E0,-4.836000061E1
1.399415653E2,-1.296000004E1,4.319999695E0,-4.757999802E1
1.400415653E2,-1.331999969E1,5.219999790E0,-4.613999939E1
1.401415653E2,-1.289999962E1,5.279999733E0,-4.655999756E1
1.402415653E2,-1.379999924E1,3.299999952E0,-4.325999832E1
1.403415653E2,-1.253999996E1,1.740000010E0,-4.397999954E1
1.404415653E2,-1.067999935E1,1.979999900E0,-4.361999893E1
1.405415653E2,-1.853999901E1,-4.319999695E0,-3.204000092E1
1.406415653E2,-1.050000000E1,4.739999771E0,-4.457999802E1
1.407415653E2,-1.217999935E1,4.380000114E0,-4.320000076E1
1.408415653E2,-1.134000015E1,5.039999962E0,-4.493999863E1
1.409415653E2,-1.193999958E1,3.539999962E0,-4.086000061E1
1.410415653E2,-1.415999985E1,1.379999995E0,-3.671999741E1
1.411415653E2,-1.146000004E1,5.219999790E0,-4.445999908E1
1.412415653E2,-1.097999954E1,4.859999657E0,-4.379999924E1
1.413415653E2,-1.019999981E1,4.500000000E0,-4.397999954E1
1.414415653E2,-1.139999962E1,2.220000029E0,-4.325999832E1
1.415415653E2,-1.188000011E1,2.759999990E0,-4.229999924E1
1.416415653E2,-1.134000015E1,5.339999676E0,-4.265999985E1
1.417415653E2,-1.217999935E1,6.119999886E0,-4.331999969E1
1.418415653E2,-1.259999943E1,5.400000095E0,-4.368000031E1
1.419415653E2,-1.247999954E1,3.299999952E0,-4.121999741E1
1.420415653E2,-1.223999977E1,3.839999914E0,-4.175999832E1
1.421415653E2,-1.127999973E1,5.879999638E0,-4.379999924E1
1.422415653E2,-1.038000011E1,5.639999866E0,-4.500000000E1
1.423415653E2,-1.026000023E1,4.500000000E0,-4.602000046E1
1.424415653E2,-9.899999619E0,3.839999914E0,-4.584000015E1
1.425415653E2,-1.026000023E1,3.299999952E0,-4.427999878E1
1.426415653E2,-1.139999962E1,3.839999914E0,-4.541999817E1
1.427415653E2,-1.488000011E1,1.199999973E-1,-3.695999908E1
1.428415653E2,-1.080000019E1,4.259999752E0,-4.650000000E1
1.429415653E2,-1.013999939E1,3.179999828E0,-4.721999741E1
1.430415653E2,-1.157999992E1,2.399999857E0,-4.637999725E1
1.431415653E2,-1.109999943E1,4.259999752E0,-4.637999725E1
1.432415653E2,-1.151999950E1,4.319999695E0,-4.536000061E1
1.433415653E2,-1.019999981E1,4.139999866E0,-4.703999710E1
1.434415653E2,-1.067999935E1,2.819999933E0,-4.500000000E1
1.435415653E2,-9.719999313E0,2.939999819E0,-4.787999725E1
1.436415653E2,-1.013999939E1,3.599999905E0,-4.673999786E1
1.437415653E2,-1.139999962E1,2.700000048E0,-4.439999771E1
1.438415653E2,-9.840000153E0,5.279999733E0,-4.745999908E1
1.439415653E2,-1.061999989E1,3.959999800E0,-4.715999985E1
1.440415653E2,-1.097999954E1,4.980000019E0,-4.613999939E1
1.441415653E2,-1.115999985E1,5.940000057E0,-4.727999878E1
1.442415653E2,-1.050000000E1,7.679999828E0,-4.697999954E1
1.443415653E2,-1.043999958E1,6.359999657E0,-4.697999954E1
1.444415653E2,-1.073999977E1,4.199999809E0,-4.697999954E1
1.445415653E2,-9.659999847E0,4.440000057E0,-4.620000076E1
1.446415653E2,-1.092000008E1,4.799999714E0,-4.536000061E1
1.447415653E2,-1.031999969E1,6.239999771E0,-4.721999741E1
1.448415653E2,-1.050000000E1,5.940000057E0,-4.745999908E1
1.449415653E2,-1.067999935E1,4.380000114E0,-4.668000031E1
1.450415653E2,-1.050000000E1,3.059999943E0,-4.620000076E1
1.451415653E2,-1.235999966E1,2.460000038E0,-4.475999832E1
1.452415653E2,-9.539999962E0,7.199999809E0,-4.763999939E1
1.453415653E2,-9.659999847E0,5.819999695E0,-4.775999832E1
1.454415653E2,-9.300000191E0,5.039999962E0,-4.859999847E1
1.455415653E2,-8.880000114E0,5.159999847E0,-4.734000015E1
1.456415653E2,-1.038000011E1,4.980000019E0,-4.559999847E1
1.457415653E2,-1.055999947E1,7.319999695E0,-4.415999985E1
1.458415653E2,-1.115999985E1,7.500000000E0,-4.770000076E1
1.459415653E2,-1.109999943E1,5.579999924E0,-4.734000015E1
1.460415653E2,-1.146000004E1,4.259999752E0,-4.800000000E1
1.461415653E2,-1.350000000E1,4.319999695E0,-4.547999954E1
1.462415653E2,-1.307999992E1,7.739999771E0,-4.715999985E1
1.463415653E2,-1.265999985E1,6.899999619E0,-4.505999756E1
1.464415653E2,-1.338000011E1,5.879999638E0,-4.655999756E1
1.465415653E2,-1.121999931E1,5.819999695E0,-4.620000076E1
1.466415653E2,-1.163999939E1,5.519999981E0,-4.643999863E1
1.467415653E2,-1.421999931E1,6.299999714E0,-4.457999802E1
1.468415653E2,-1.355999947E1,8.579999924E0,-4.661999893E1
1.469415653E2,-1.481999969E1,8.220000267E0,-4.589999771E1
1.470415653E2,-1.463999939E1,8.699999809E0,-4.565999985E1
1.471415653E2,-1.446000004E1,9.479999542E0,-4.487999725E1
1.472415653E2,-1.313999939E1,1.050000000E1,-4.763999939E1
1.473415653E2,-1.211999989E1,1.134000015E1,-4.571999741E1
1.474415653E2,-1.301999950E1,9.479999542E0,-4.679999924E1
1.475415653E2,-1.200000000E1,8.579999924E0,-4.703999710E1
1.476415653E2,-1.385999966E1,8.760000229E0,-4.475999832E1
1.477415653E2,-1.439999962E1,1.026000023E1,-4.595999908E1
1.478415653E2,-1.457999992E1,1.115999985E1,-4.721999741E1
1.479415653E2,-1.589999962E1,1.073999977E1,-4.673999786E1
1.480415653E2,-1.794000053E1,8.939999580E0,-4.686000061E1
1.481415653E2,-2.039999962E1,6.480000019E0,-4.709999847E1
1.482415653E2,-1.913999939E1,8.460000038E0,-4.811999893E1
1.483415653E2,-1.955999947E1,6.539999962E0,-4.752000046E1
1.484415653E2,-1.823999977E1,5.940000057E0,-4.800000000E1
1.485415653E2,-1.650000000E1,4.199999809E0,-4.752000046E1
1.486415653E2,-1.446000004E1,4.559999943E0,-4.853999710E1
1.487415653E2,-1.673999977E1,3.179999828E0,-4.373999786E1
1.488415653E2,-1.392000008E1,8.579999924E0,-4.871999741E1
1.489415653E2,-1.434000015E1,6.899999619E0,-4.787999725E1
1.490415653E2,-1.529999924E1,7.019999981E0,-4.841999817E1
1.491415653E2,-1.427999973E1,6.119999886E0,-4.620000076E1
1.492415653E2,-1.439999962E1,6.779999733E0,-4.463999939E1
1.493415653E2,-1.481999969E1,7.799999714E0,-4.721999741E1
1.494415653E2,-1.542000008E1,7.259999752E0,-4.686000061E1
1.495415653E2,-1.481999969E1,6.599999905E0,-4.739999771E1
1.496415653E2,-1.242000008E1,6.539999962E0,-4.686000061E1
1.497415653E2,-1.409999943E1,6.539999962E0,-4.331999969E1
1.498415653E2,-1.355999947E1,1.038000011E1,-4.703999710E1
1.499415653E2,-1.409999943E1,8.939999580E0,-4.721999741E1
1.500415653E2,-1.523999977E1,7.500000000E0,-4.787999725E1
1.501415653E2,-1.457999992E1,7.980000019E0,-4.757999802E1
1.502415653E2,-1.379999924E1,9.420000076E0,-4.853999710E1
1.503415653E2,-1.529999924E1,9.539999962E0,-4.937999725E1
1.504415653E2,-1.818000031E1,5.699999809E0,-4.295999908E1
1.505415653E2,-1.577999973E1,7.079999924E0,-4.859999847E1
1.506415653E2,-1.661999893E1,7.559999943E0,-4.721999741E1
1.507415653E2,-1.829999924E1,7.919999599E0,-4.847999954E1
1.508415653E2,-1.668000031E1,1.038000011E1,-5.003999710E1
1.509415653E2,-1.655999947E1,9.899999619E0,-4.955999756E1
1.510415653E2,-1.871999931E1,8.099999428E0,-4.620000076E1
1.511415653E2,-1.847999954E1,7.440000057E0,-4.793999863E1
1.512415653E2,-1.907999992E1,7.980000019E0,-4.925999832E1
1.513415653E2,-1.781999969E1,8.220000267E0,-4.811999893E1
1.514415653E2,-1.673999977E1,7.440000057E0,-4.913999939E1
1.515415653E2,-1.559999943E1,4.559999943E0,-4.703999710E1
1.516415653E2,-1.481999969E1,4.920000076E0,-4.541999817E1
1.517415653E2,-1.697999954E1,4.319999695E0,-3.965999985E1
1.518415653E2,-1.583999920E1,5.759999752E0,-3.965999985E1
1.519415653E2,-1.523999977E1,7.440000057E0,-4.254000092E1
1.520415653E2,-1.457999992E1,9.659999847E0,-4.511999893E1
1.521415653E2,-1.500000000E1,9.479999542E0,-4.439999771E1
1.522415653E2,-1.446000004E1,6.480000019E0,-3.870000076E1
1.523415653E2,-1.331999969E1,9.539999962E0,-4.589999771E1
1.524415653E2,-1.296000004E1,9.059999466E0,-4.655999756E1
1.525415653E2,-1.151999950E1,8.099999428E0,-4.421999741E1
1.526415653E2,-1.001999950E1,6.420000076E0,-4.307999802E1
1.527415653E2,-1.038000011E1,7.259999752E0,-4.386000061E1
1.528415653E2,-9.840000153E0,1.139999962E1,-4.559999847E1
1.529415653E2,-1.038000011E1,1.175999928E1,-4.536000061E1
1.530415653E2,-1.121999931E1,1.007999992E1,-4.607999802E1
1.531415653E2,-1.230000019E1,8.880000114E0,-4.655999756E1
1.532415653E2,-1.259999943E1,1.055999947E1,-4.668000031E1
1.533415653E2,-1.188000011E1,1.139999962E1,-4.470000076E1
1.534415653E2,-1.271999931E1,1.127999973E1,-4.577999878E1
1.535415653E2,-1.205999947E1,1.001999950E1,-4.668000031E1
1.536415653E2,-1.097999954E1,9.599999428E0,-4.565999985E1
1.537415653E2,-1.109999943E1,9.119999886E0,-4.313999939E1
1.538415653E2,-1.146000004E1,1.121999931E1,-4.673999786E1
1.539415653E2,-1.265999985E1,1.188000011E1,-4.643999863E1
1.540415653E2,-1.289999962E1,1.067999935E1,-4.518000031E1
1.541415653E2,-1.350000000E1,1.115999985E1,-4.661999893E1
1.542415653E2,-1.451999950E1,1.092000008E1,-4.391999817E1
1.543415653E2,-1.457999992E1,1.134000015E1,-4.589999771E1
1.544415653E2,-1.397999954E1,1.043999958E1,-4.679999924E1
1.545415653E2,-1.427999973E1,9.359999657E0,-4.613999939E1
1.546415653E2,-1.319999981E1,9.479999542E0,-4.475999832E1
1.547415653E2,-1.331999969E1,1.067999935E1,-4.350000000E1
1.548415653E2,-1.217999935E1,1.367999935E1,-4.565999985E1
1.549415653E2,-1.289999962E1,1.325999928E1,-4.620000076E1
1.550415653E2,-1.415999985E1,1.067999935E1,-4.655999756E1
1.551415653E2,-1.385999966E1,1.103999996E1,-4.577999878E1
1.552415653E2,-1.421999931E1,1.253999996E1,-4.463999939E1
1.553415653E2,-1.493999958E1,1.355999947E1,-4.439999771E1
1.554415653E2,-1.289999962E1,1.392000008E1,-4.589999771E1
1.555415653E2,-1.289999962E1,1.223999977E1,-4.607999802E1
1.556415653E2,-1.026000023E1,1.230000019E1,-4.553999710E1
1.557415653E2,-9.779999733E0,1.242000008E1,-4.668000031E1
1.558415653E2,-1.092000008E1,1.301999950E1,-4.613999939E1
1.559415653E2,-1.061999989E1,1.338000011E1,-4.625999832E1
1.560415653E2,-1.211999989E1,1.223999977E1,-4.571999741E1
1.561415653E2,-1.217999935E1,9.960000038E0,-4.673999786E1
1.562415653E2,-1.385999966E1,9.599999428E0,-4.650000000E1
1.563415653E2,-1.361999989E1,1.061999989E1,-4.631999969E1
1.564415653E2,-1.200000000E1,1.013999939E1,-4.739999771E1
1.565415653E2,-1.247999954E1,7.139999866E0,-4.631999969E1
1.566415653E2,-1.097999954E1,5.159999847E0,-4.745999908E1
1.567415653E2,-1.085999966E1,5.759999752E0,-4.529999924E1
1.568415653E2,-8.699999809E0,9.779999733E0,-4.770000076E1
1.569415653E2,-9.659999847E0,9.899999619E0,-4.703999710E1
1.570415653E2,-1.067999935E1,9.719999313E0,-4.800000000E1
1.571415653E2,-1.073999977E1,1.007999992E1,-4.805999756E1
1.572415653E2,-1.343999958E1,8.220000267E0,-4.493999863E1
1.573415653E2,-1.397999954E1,1.007999992E1,-4.650000000E1
1.574415653E2,-1.392000008E1,9.659999847E0,-4.631999969E1
1.575415653E2,-1.235999966E1,1.073999977E1,-4.841999817E1
1.576415653E2,-1.331999969E1,7.980000019E0,-4.631999969E1
1.577415653E2,-1.115999985E1,7.500000000E0,-4.637999725E1
1.578415653E2,-1.235999966E1,9.059999466E0,-4.625999832E1
1.579415653E2,-1.146000004E1,1.073999977E1,-4.643999863E1
1.580415653E2,-1.193999958E1,1.092000008E1,-4.871999741E1
1.581415653E2,-1.242000008E1,1.038000011E1,-4.697999954E1
1.582415653E2,-1.157999992E1,1.061999989E1,-4.584000015E1
1.583415653E2,-1.596000004E1,5.699999809E0,-3.659999847E1
1.584415653E2,-1.121999931E1,1.259999943E1,-4.871999741E1
1.585415653E2,-1.175999928E1,1.026000023E1,-4.781999969E1
1.586415653E2,-1.151999950E1,1.001999950E1,-4.847999954E1
1.587415653E2,-1.200000000E1,7.859999657E0,-4.536000061E1
1.588415653E2,-1.109999943E1,1.103999996E1,-4.877999878E1
1.589415653E2,-1.284000015E1,1.115999985E1,-4.763999939E1
1.590415653E2,-1.235999966E1,1.092000008E1,-4.853999710E1
1.591415653E2,-1.350000000E1,8.099999428E0,-4.745999908E1
1.592415653E2,-1.301999950E1,7.739999771E0,-4.775999832E1
1.593415653E2,-1.277999973E1,7.980000019E0,-4.775999832E1
1.594415653E2,-1.188000011E1,1.019999981E1,-4.757999802E1
1.595415653E2,-1.242000008E1,9.479999542E0,-4.679999924E1
1.596415653E2,-1.157999992E1,8.159999847E0,-4.805999756E1
1.597415653E2,-9.899999619E0,7.019999981E0,-4.607999802E1
1.598415653E2,-7.079999924E0,9.239999771E0,-4.931999969E1
1.599415653E2,-8.519999504E0,1.061999989E1,-4.734000015E1
1.600415653E2,-1.092000008E1,1.050000000E1,-4.643999863E1
1.601415653E2,-1.193999958E1,9.479999542E0,-4.613999939E1
1.602415653E2,-1.313999939E1,7.619999886E0,-4.523999786E1
1.603415653E2,-1.493999958E1,6.719999790E0,-4.409999847E1
1.604415653E2,-1.313999939E1,8.939999580E0,-4.379999924E1
1.605415653E2,-1.200000000E1,8.939999580E0,-4.536000061E1
1.606415653E2,-1.403999996E1,6.119999886E0,-4.511999893E1
1.607415653E2,-8.460000038E0,8.639999390E0,-4.505999756E1
1.608415653E2,-1.092000008E1,9.960000038E0,-4.637999725E1
1.609415653E2,-1.296000004E1,1.038000011E1,-4.536000061E1
1.610415653E2,-1.403999996E1,7.679999828E0,-4.631999969E1
1.611415653E2,-1.343999958E1,7.440000057E0,-4.829999924E1
1.612415653E2,-1.511999989E1,1.259999990E0,-3.684000015E1
1.613415653E2,-1.415999985E1,6.960000038E0,-4.625999832E1
1.614415653E2,-1.325999928E1,6.539999962E0,-4.679999924E1
1.615415653E2,-1.061999989E1,8.399999619E0,-4.721999741E1
1.616415653E2,-1.080000019E1,6.839999676E0,-4.613999939E1
1.617415653E2,-1.067999935E1,7.199999809E0,-4.463999939E1
1.618415653E2,-1.013999939E1,8.760000229E0,-4.518000031E1
1.619415653E2,-1.242000008E1,8.639999390E0,-4.205999756E1
1.620415653E2,-1.457999992E1,6.839999676E0,-3.977999878E1
1.621415653E2,-1.157999992E1,9.539999962E0,-4.409999847E1
1.622415653E2,-1.403999996E1,8.639999390E0,-4.109999847E1
1.623415653E2,-2.184000015E1,9.599999785E-1,-2.471999931E1
1.624415653E2,-1.277999973E1,1.127999973E1,-4.320000076E1
1.625415653E2,-1.151999950E1,1.097999954E1,-4.734000015E1
1.626415653E2,-1.247999954E1,9.059999466E0,-4.613999939E1
1.627415653E2,-1.247999954E1,6.899999619E0,-4.505999756E1
1.628415653E2,-1.319999981E1,6.779999733E0,-4.457999802E1
1.629415653E2,-1.469999981E1,7.559999943E0,-4.493999863E1
1.630415653E2,-1.289999962E1,9.479999542E0,-4.661999893E1
1.631415653E2,-1.277999973E1,7.859999657E0,-4.523999786E1
1.632415653E2,-1.301999950E1,8.579999924E0,-4.470000076E1
1.633415653E2,-1.451999950E1,8.699999809E0,-4.541999817E1
1.634415653E2,-1.350000000E1,1.031999969E1,-4.536000061E1
1.635415653E2,-1.265999985E1,1.121999931E1,-4.577999878E1
1.636415653E2,-1.284000015E1,8.880000114E0,-4.386000061E1
1.637415653E2,-1.026000023E1,8.880000114E0,-4.673999786E1
1.638415653E2,-1.026000023E1,9.359999657E0,-4.691999817E1
1.639415653E2,-1.139999962E1,1.043999958E1,-4.589999771E1
1.640415653E2,-1.181999969E1,1.146000004E1,-4.565999985E1
1.641415653E2,-1.188000011E1,1.019999981E1,-4.463999939E1
1.642415653E2,-1.127999973E1,1.007999992E1,-4.481999969E1
1.643415653E2,-1.271999931E1,1.092000008E1,-4.565999985E1
1.644415653E2,-1.235999966E1,9.359999657E0,-4.397999954E1
1.645415653E2,-1.134000015E1,8.939999580E0,-4.529999924E1
1.646415653E2,-1.043999958E1,7.619999886E0,-4.421999741E1
1.647415653E2,-8.760000229E0,8.939999580E0,-4.595999908E1
1.648415653E2,-7.799999714E0,8.220000267E0,-4.518000031E1
1.649415653E2,-9.599999428E0,9.599999428E0,-4.481999969E1
1.650415653E2,-9.539999962E0,1.169999981E1,-4.607999802E1
1.651415653E2,-1.200000000E1,1.050000000E1,-4.529999924E1
1.652415653E2,-1.301999950E1,9.840000153E0,-4.452000046E1
1.653415653E2,-1.169999981E1,1.146000004E1,-4.289999771E1
1.654415653E2,-1.253999996E1,1.092000008E1,-4.247999954E1
1.655415653E2,-1.181999969E1,1.181999969E1,-4.397999954E1
1.656415653E2,-1.217999935E1,9.000000000E0,-4.254000092E1
1.657415653E2,-1.139999962E1,6.960000038E0,-4.181999969E1
1.658415653E2,-8.760000229E0,9.899999619E0,-4.320000076E1
1.659415653E2,-1.038000011E1,1.193999958E1,-4.254000092E1
1.660415653E2,-1.109999943E1,1.493999958E1,-4.157999802E1
1.661415653E2,-1.134000015E1,1.475999928E1,-4.073999786E1
1.662415653E2,-1.163999939E1,1.439999962E1,-4.061999893E1
1.663415653E2,-1.355999947E1,1.379999924E1,-3.852000046E1
1.664415653E2,-1.319999981E1,1.500000000E1,-4.055999756E1
1.665415653E2,-1.529999924E1,1.451999950E1,-4.068000031E1
1.666415653E2,-1.505999947E1,1.421999931E1,-4.097999954E1
1.667415653E2,-1.668000031E1,1.253999996E1,-4.061999893E1
1.668415653E2,-1.583999920E1,1.469999981E1,-4.361999893E1
1.669415653E2,-1.800000000E1,1.446000004E1,-4.115999985E1
1.670415653E2,-1.865999985E1,1.577999973E1,-4.302000046E1
1.671415653E2,-2.081999969E1,1.457999992E1,-4.073999786E1
1.672415653E2,-2.202000046E1,1.397999954E1,-4.157999802E1
1.673415653E2,-2.177999878E1,1.188000011E1,-4.302000046E1
1.674415653E2,-2.292000008E1,9.719999313E0,-4.020000076E1
1.675415653E2,-2.207999992E1,8.039999962E0,-3.738000107E1
1.676415653E2,-2.093999863E1,8.159999847E0,-4.284000015E1
1.677415653E2,-1.871999931E1,8.159999847E0,-4.307999802E1
1.678415653E2,-1.739999962E1,8.039999962E0,-4.152000046E1
1.679415653E2,-1.985999870E1,8.220000267E0,-3.984000015E1
1.680415653E2,-2.226000023E1,5.159999847E0,-3.329999924E1
1.681415653E2,-1.776000023E1,1.055999947E1,-4.007999802E1
1.682415653E2,-1.818000031E1,1.307999992E1,-4.086000061E1
1.683415653E2,-1.961999893E1,1.139999962E1,-3.815999985E1
1.684415653E2,-2.057999992E1,9.899999619E0,-3.593999863E1
1.685415653E2,-1.961999893E1,9.300000191E0,-3.834000015E1
1.686415653E2,-1.926000023E1,7.980000019E0,-3.911999893E1
1.687415653E2,-1.800000000E1,6.779999733E0,-3.984000015E1
1.688415653E2,-2.034000015E1,3.179999828E0,-3.359999847E1
1.689415653E2,-1.721999931E1,4.920000076E0,-3.641999817E1
1.690415653E2,-1.721999931E1,8.340000153E0,-4.254000092E1
1.691415653E2,-1.763999939E1,8.579999924E0,-4.205999756E1
1.692415653E2,-1.769999886E1,8.399999619E0,-3.647999954E1
1.693415653E2,-1.835999870E1,9.300000191E0,-4.013999939E1
1.694415653E2,-1.769999886E1,1.026000023E1,-4.205999756E1
1.695415653E2,-1.889999962E1,9.359999657E0,-4.109999847E1
1.696415653E2,-1.739999962E1,1.073999977E1,-4.187999725E1
1.697415653E2,-1.781999969E1,8.519999504E0,-4.068000031E1
1.698415653E2,-1.500000000E1,8.760000229E0,-4.043999863E1
1.699415653E2,-1.434000015E1,9.059999466E0,-4.350000000E1
1.700415653E2,-1.553999996E1,1.019999981E1,-4.404000092E1
1.701415653E2,-1.613999939E1,1.007999992E1,-4.289999771E1
1.702415653E2,-1.703999901E1,8.519999504E0,-4.307999802E1
1.703415653E2,-1.739999962E1,7.139999866E0,-4.205999756E1
1.704415653E2,-1.842000008E1,7.919999599E0,-4.134000015E1
1.705415653E2,-1.769999886E1,6.599999905E0,-4.241999817E1
1.706415653E2,-1.679999924E1,3.480000019E0,-4.031999969E1
1.707415653E2,-1.602000046E1,1.979999900E0,-4.181999969E1
1.708415653E2,-1.542000008E1,5.999999642E-1,-3.905999756E1
1.709415653E2,-1.607999992E1,1.799999952E0,-3.936000061E1
1.710415653E2,-1.523999977E1,5.039999962E0,-3.852000046E1
1.711415653E2,-1.457999992E1,6.239999771E0,-4.086000061E1
1.712415653E2,-1.523999977E1,3.959999800E0,-3.959999847E1
1.713415653E2,-1.313999939E1,4.679999828E0,-3.977999878E1
